,Drug1,Drug2,Drug1_ID,Drug2_ID,DepMap_ID,Tissue,Actuals,Proba_deepsynergy_preuer
23739,Linsitinib,Sorafenib,DB06075,DB00398,ACH-000759,Breast,0.0,0.4330601394176483
23740,Linsitinib,Sorafenib,DB06075,DB00398,ACH-000118,Pancreas,0.0,0.2993359863758087
23741,Linsitinib,Sorafenib,DB06075,DB00398,ACH-000699,Breast,0.0,0.4963774383068084
23742,Linsitinib,Sorafenib,DB06075,DB00398,ACH-000599,Pancreas,0.0,0.4578522741794586
23743,Linsitinib,Sorafenib,DB06075,DB00398,ACH-000783,Breast,0.0,0.4368318617343902
23744,Linsitinib,Sorafenib,DB06075,DB00398,ACH-000374,Breast,0.0,0.2661338150501251
23745,Linsitinib,Sorafenib,DB06075,DB00398,ACH-000265,Pancreas,0.0,0.2537127733230591
23746,Linsitinib,Sorafenib,DB06075,DB00398,ACH-000624,Breast,0.0,0.5225852727890015
23747,Linsitinib,Sorafenib,DB06075,DB00398,ACH-000818,Breast,1.0,0.404072493314743
23748,Linsitinib,Sorafenib,DB06075,DB00398,ACH-000573,Breast,0.0,0.5072900652885437
23749,Linsitinib,Sorafenib,DB06075,DB00398,ACH-000711,Breast,0.0,0.3838638067245483
23750,Linsitinib,Sorafenib,DB06075,DB00398,ACH-000768,Breast,0.0,0.2767046391963959
23751,Linsitinib,Sorafenib,DB06075,DB00398,ACH-000277,Breast,1.0,0.3303320109844208
23752,Linsitinib,Sorafenib,DB06075,DB00398,ACH-000601,Pancreas,0.0,0.2617615461349487
23753,Linsitinib,Sorafenib,DB06075,DB00398,ACH-000111,Breast,0.0,0.3861213326454162
23754,Linsitinib,Sorafenib,DB06075,DB00398,ACH-000349,Breast,0.0,0.4178940057754516
23755,Linsitinib,Sorafenib,DB06075,DB00398,ACH-000235,Pancreas,0.0,0.2230255454778671
23756,Linsitinib,Sorafenib,DB06075,DB00398,ACH-000828,Breast,0.0,0.3894893825054168
23757,Linsitinib,Sorafenib,DB06075,DB00398,ACH-000138,Pancreas,0.0,0.2360731959342956
23758,Linsitinib,Sorafenib,DB06075,DB00398,ACH-000108,Pancreas,0.0,0.3696943521499634
23759,Linsitinib,Sorafenib,DB06075,DB00398,ACH-001819,Breast,0.0,0.4902921319007873
23760,Linsitinib,Sorafenib,DB06075,DB00398,ACH-000288,Breast,0.0,0.2096804827451706
23761,Linsitinib,Sorafenib,DB06075,DB00398,ACH-001820,Breast,0.0,0.3468741774559021
23762,Linsitinib,Sorafenib,DB06075,DB00398,ACH-000652,Pancreas,0.0,0.2954420447349548
23763,Linsitinib,Sorafenib,DB06075,DB00398,ACH-000212,Breast,0.0,0.324278175830841
23764,Linsitinib,Sorafenib,DB06075,DB00398,ACH-000276,Breast,0.0,0.556632936000824
23765,Linsitinib,Sorafenib,DB06075,DB00398,ACH-000248,Breast,1.0,0.5067206025123596
23766,Linsitinib,Sorafenib,DB06075,DB00398,ACH-000114,Pancreas,0.0,0.253688097000122
23767,Linsitinib,Sorafenib,DB06075,DB00398,ACH-000222,Pancreas,0.0,0.3129483163356781
23768,Linsitinib,Sorafenib,DB06075,DB00398,ACH-000107,Pancreas,0.0,0.2851188480854034
23769,Linsitinib,Sorafenib,DB06075,DB00398,ACH-000536,Breast,0.0,0.5389193296432495
23770,Linsitinib,Sorafenib,DB06075,DB00398,ACH-000930,Breast,0.0,0.3998236060142517
23771,Linsitinib,Sorafenib,DB06075,DB00398,ACH-000354,Pancreas,0.0,0.2127147167921066
23772,Linsitinib,Sorafenib,DB06075,DB00398,ACH-000213,Pancreas,0.0,0.258406400680542
23773,Linsitinib,Sorafenib,DB06075,DB00398,ACH-000320,Pancreas,0.0,0.4125866591930389
23774,Linsitinib,Sorafenib,DB06075,DB00398,ACH-000330,Breast,0.0,0.3312049806118011
23775,Linsitinib,Sorafenib,DB06075,DB00398,ACH-000178,Pancreas,0.0,0.3026964962482452
23776,Crizotinib,Sorafenib,DB08865,DB00398,ACH-000196,Breast,0.0,0.3000859022140503
23777,Crizotinib,Sorafenib,DB08865,DB00398,ACH-000857,Breast,0.0,0.3359339535236358
23778,Crizotinib,Sorafenib,DB08865,DB00398,ACH-000258,Breast,0.0,0.4487924575805664
23779,Crizotinib,Sorafenib,DB08865,DB00398,ACH-000535,Pancreas,0.0,0.0964732617139816
23780,Crizotinib,Sorafenib,DB08865,DB00398,ACH-000042,Pancreas,0.0,0.2666468620300293
23781,Crizotinib,Sorafenib,DB08865,DB00398,ACH-000019,Breast,0.0,0.26939657330513
23782,Crizotinib,Sorafenib,DB08865,DB00398,ACH-000060,Pancreas,0.0,0.2788444757461548
23783,Crizotinib,Sorafenib,DB08865,DB00398,ACH-000352,Breast,0.0,0.4206302165985107
23784,Crizotinib,Sorafenib,DB08865,DB00398,ACH-000927,Breast,0.0,0.3151906728744507
23785,Crizotinib,Sorafenib,DB08865,DB00398,ACH-000243,Pancreas,0.0,0.3292721211910248
23786,Crizotinib,Sorafenib,DB08865,DB00398,ACH-000332,Pancreas,0.0,0.1523296236991882
23787,Crizotinib,Sorafenib,DB08865,DB00398,ACH-000148,Breast,0.0,0.1933293342590332
23788,Crizotinib,Sorafenib,DB08865,DB00398,ACH-000643,Breast,0.0,0.2183327227830886
23789,Crizotinib,Sorafenib,DB08865,DB00398,ACH-000155,Pancreas,0.0,0.2437511980533599
23790,Crizotinib,Sorafenib,DB08865,DB00398,ACH-000859,Breast,0.0,0.349392831325531
23791,Crizotinib,Sorafenib,DB08865,DB00398,ACH-000117,Breast,0.0,0.3074272871017456
23792,Crizotinib,Sorafenib,DB08865,DB00398,ACH-000876,Breast,0.0,0.3164033591747284
23793,Crizotinib,Sorafenib,DB08865,DB00398,ACH-000139,Pancreas,0.0,0.2088984847068786
23794,Crizotinib,Sorafenib,DB08865,DB00398,ACH-000856,Breast,0.0,0.2871773540973663
23795,Crizotinib,Sorafenib,DB08865,DB00398,ACH-000147,Breast,0.0,0.3833319246768951
23796,Crizotinib,Sorafenib,DB08865,DB00398,ACH-000223,Breast,0.0,0.2124472260475158
23797,Crizotinib,Sorafenib,DB08865,DB00398,ACH-000281,Pancreas,0.0,0.4146429598331451
23798,Crizotinib,Sorafenib,DB08865,DB00398,ACH-000554,Breast,0.0,0.3826409876346588
23799,Crizotinib,Sorafenib,DB08865,DB00398,ACH-000270,Pancreas,0.0,0.3740554451942444
23800,Crizotinib,Sorafenib,DB08865,DB00398,ACH-000023,Pancreas,0.0,0.2155084162950515
23801,Crizotinib,Sorafenib,DB08865,DB00398,ACH-000849,Breast,0.0,0.2286551594734192
23802,Crizotinib,Sorafenib,DB08865,DB00398,ACH-000621,Breast,0.0,0.3398986160755157
23803,Crizotinib,Sorafenib,DB08865,DB00398,ACH-000910,Breast,0.0,0.4469924867153168
23804,Crizotinib,Sorafenib,DB08865,DB00398,ACH-000668,Breast,0.0,0.18961001932621
23805,Crizotinib,Sorafenib,DB08865,DB00398,ACH-000934,Breast,0.0,0.3352149426937103
23806,Crizotinib,Sorafenib,DB08865,DB00398,ACH-000759,Breast,0.0,0.3699827194213867
23807,Crizotinib,Sorafenib,DB08865,DB00398,ACH-000118,Pancreas,0.0,0.3360016644001007
23808,Crizotinib,Sorafenib,DB08865,DB00398,ACH-000699,Breast,0.0,0.1971009373664856
23809,Crizotinib,Sorafenib,DB08865,DB00398,ACH-000599,Pancreas,0.0,0.3737336099147796
23810,Crizotinib,Sorafenib,DB08865,DB00398,ACH-000783,Breast,0.0,0.3691709637641907
23811,Crizotinib,Sorafenib,DB08865,DB00398,ACH-000374,Breast,0.0,0.1439677029848098
23812,Crizotinib,Sorafenib,DB08865,DB00398,ACH-000265,Pancreas,0.0,0.2242423295974731
23813,Crizotinib,Sorafenib,DB08865,DB00398,ACH-000624,Breast,0.0,0.3774076402187347
23814,Crizotinib,Sorafenib,DB08865,DB00398,ACH-000818,Breast,0.0,0.4007284939289093
23815,Crizotinib,Sorafenib,DB08865,DB00398,ACH-000573,Breast,0.0,0.1610939800739288
23816,Crizotinib,Sorafenib,DB08865,DB00398,ACH-000711,Breast,0.0,0.366287350654602
23817,Crizotinib,Sorafenib,DB08865,DB00398,ACH-000768,Breast,0.0,0.1517859399318695
23818,Crizotinib,Sorafenib,DB08865,DB00398,ACH-000277,Breast,0.0,0.3369432389736175
23819,Crizotinib,Sorafenib,DB08865,DB00398,ACH-000601,Pancreas,0.0,0.223517969250679
23820,Crizotinib,Sorafenib,DB08865,DB00398,ACH-000111,Breast,0.0,0.3571447134017944
23821,Crizotinib,Sorafenib,DB08865,DB00398,ACH-000349,Breast,0.0,0.3897826671600342
23822,Crizotinib,Sorafenib,DB08865,DB00398,ACH-000235,Pancreas,0.0,0.1955490559339523
23823,Crizotinib,Sorafenib,DB08865,DB00398,ACH-000828,Breast,0.0,0.375744879245758
23824,Crizotinib,Sorafenib,DB08865,DB00398,ACH-000138,Pancreas,0.0,0.1513675898313522
23825,Crizotinib,Sorafenib,DB08865,DB00398,ACH-000108,Pancreas,0.0,0.3220672011375427
23826,Crizotinib,Sorafenib,DB08865,DB00398,ACH-001819,Breast,0.0,0.4253731071949005
23827,Crizotinib,Sorafenib,DB08865,DB00398,ACH-000288,Breast,0.0,0.1664121001958847
23828,Crizotinib,Sorafenib,DB08865,DB00398,ACH-001820,Breast,0.0,0.3400096595287323
23829,Crizotinib,Sorafenib,DB08865,DB00398,ACH-000652,Pancreas,0.0,0.1654285341501236
23830,Crizotinib,Sorafenib,DB08865,DB00398,ACH-000212,Breast,0.0,0.3433119058609009
23831,Crizotinib,Sorafenib,DB08865,DB00398,ACH-000276,Breast,0.0,0.2310242056846618
23832,Crizotinib,Sorafenib,DB08865,DB00398,ACH-000248,Breast,0.0,0.3699571490287781
23833,Crizotinib,Sorafenib,DB08865,DB00398,ACH-000114,Pancreas,0.0,0.1886459290981292
23834,Crizotinib,Sorafenib,DB08865,DB00398,ACH-000222,Pancreas,0.0,0.1716469079256057
23835,Crizotinib,Sorafenib,DB08865,DB00398,ACH-000107,Pancreas,0.0,0.2157259732484817
23836,Crizotinib,Sorafenib,DB08865,DB00398,ACH-000536,Breast,0.0,0.4593352377414703
23837,Crizotinib,Sorafenib,DB08865,DB00398,ACH-000930,Breast,0.0,0.3091912567615509
23838,Crizotinib,Sorafenib,DB08865,DB00398,ACH-000354,Pancreas,0.0,0.1821679770946502
23839,Crizotinib,Sorafenib,DB08865,DB00398,ACH-000213,Pancreas,0.0,0.2248111367225647
23840,Crizotinib,Sorafenib,DB08865,DB00398,ACH-000320,Pancreas,0.0,0.3494751155376434
23841,Crizotinib,Sorafenib,DB08865,DB00398,ACH-000330,Breast,0.0,0.3167189657688141
23842,Crizotinib,Sorafenib,DB08865,DB00398,ACH-000178,Pancreas,0.0,0.2194029092788696
23843,5-Fluorouracil,Sorafenib,DB00544,DB00398,ACH-000196,Breast,0.0,0.4070314764976501
23844,5-Fluorouracil,Sorafenib,DB00544,DB00398,ACH-000857,Breast,0.0,0.4788313508033752
23845,5-Fluorouracil,Sorafenib,DB00544,DB00398,ACH-000258,Breast,0.0,0.4728404879570007
23846,5-Fluorouracil,Sorafenib,DB00544,DB00398,ACH-000535,Pancreas,0.0,0.2722328901290893
23847,5-Fluorouracil,Sorafenib,DB00544,DB00398,ACH-000042,Pancreas,0.0,0.2762440145015716
23848,5-Fluorouracil,Sorafenib,DB00544,DB00398,ACH-000019,Breast,0.0,0.2858100831508636
23849,5-Fluorouracil,Sorafenib,DB00544,DB00398,ACH-000060,Pancreas,0.0,0.2942423522472381
23850,5-Fluorouracil,Sorafenib,DB00544,DB00398,ACH-000352,Breast,0.0,0.3307773470878601
23851,5-Fluorouracil,Sorafenib,DB00544,DB00398,ACH-000927,Breast,0.0,0.2389905601739883
23852,5-Fluorouracil,Sorafenib,DB00544,DB00398,ACH-000243,Pancreas,0.0,0.2211090624332428
23853,5-Fluorouracil,Sorafenib,DB00544,DB00398,ACH-000332,Pancreas,0.0,0.1743564754724502
23854,5-Fluorouracil,Sorafenib,DB00544,DB00398,ACH-000148,Breast,0.0,0.1394899487495422
23855,5-Fluorouracil,Sorafenib,DB00544,DB00398,ACH-000643,Breast,0.0,0.403913289308548
23856,5-Fluorouracil,Sorafenib,DB00544,DB00398,ACH-000155,Pancreas,0.0,0.4882004559040069
23857,5-Fluorouracil,Sorafenib,DB00544,DB00398,ACH-000859,Breast,0.0,0.4279340803623199
23858,5-Fluorouracil,Sorafenib,DB00544,DB00398,ACH-000117,Breast,0.0,0.3623379170894623
23859,5-Fluorouracil,Sorafenib,DB00544,DB00398,ACH-000876,Breast,0.0,0.209228903055191
23860,5-Fluorouracil,Sorafenib,DB00544,DB00398,ACH-000139,Pancreas,0.0,0.377872496843338
23861,5-Fluorouracil,Sorafenib,DB00544,DB00398,ACH-000856,Breast,0.0,0.2317771166563034
23862,5-Fluorouracil,Sorafenib,DB00544,DB00398,ACH-000147,Breast,0.0,0.3743925392627716
23863,5-Fluorouracil,Sorafenib,DB00544,DB00398,ACH-000223,Breast,0.0,0.3143573999404907
23864,5-Fluorouracil,Sorafenib,DB00544,DB00398,ACH-000281,Pancreas,0.0,0.3195271790027618
23865,5-Fluorouracil,Sorafenib,DB00544,DB00398,ACH-000554,Breast,0.0,0.3631079792976379
23866,5-Fluorouracil,Sorafenib,DB00544,DB00398,ACH-000270,Pancreas,0.0,0.4863158464431762
23867,5-Fluorouracil,Sorafenib,DB00544,DB00398,ACH-000023,Pancreas,0.0,0.2150275856256485
23868,5-Fluorouracil,Sorafenib,DB00544,DB00398,ACH-000849,Breast,0.0,0.2371963411569595
23869,5-Fluorouracil,Sorafenib,DB00544,DB00398,ACH-000621,Breast,0.0,0.4934853911399841
23870,5-Fluorouracil,Sorafenib,DB00544,DB00398,ACH-000910,Breast,0.0,0.4563888013362884
23871,5-Fluorouracil,Sorafenib,DB00544,DB00398,ACH-000668,Breast,0.0,0.3155691623687744
23872,5-Fluorouracil,Sorafenib,DB00544,DB00398,ACH-000934,Breast,0.0,0.2915811538696289
23873,5-Fluorouracil,Sorafenib,DB00544,DB00398,ACH-000759,Breast,0.0,0.3949819505214691
23874,5-Fluorouracil,Sorafenib,DB00544,DB00398,ACH-000118,Pancreas,0.0,0.2794095277786255
23875,5-Fluorouracil,Sorafenib,DB00544,DB00398,ACH-000699,Breast,0.0,0.4944037199020386
23876,5-Fluorouracil,Sorafenib,DB00544,DB00398,ACH-000599,Pancreas,0.0,0.443086713552475
23877,5-Fluorouracil,Sorafenib,DB00544,DB00398,ACH-000783,Breast,0.0,0.3241973519325256
23878,5-Fluorouracil,Sorafenib,DB00544,DB00398,ACH-000374,Breast,0.0,0.3086298406124115
23879,5-Fluorouracil,Sorafenib,DB00544,DB00398,ACH-000265,Pancreas,0.0,0.2253766655921936
23880,5-Fluorouracil,Sorafenib,DB00544,DB00398,ACH-000624,Breast,0.0,0.4915339052677154
23881,5-Fluorouracil,Sorafenib,DB00544,DB00398,ACH-000818,Breast,0.0,0.3113133311271667
23882,5-Fluorouracil,Sorafenib,DB00544,DB00398,ACH-000573,Breast,0.0,0.4685335457324981
23883,5-Fluorouracil,Sorafenib,DB00544,DB00398,ACH-000711,Breast,0.0,0.3457755744457245
23884,5-Fluorouracil,Sorafenib,DB00544,DB00398,ACH-000768,Breast,0.0,0.2730439901351928
23885,5-Fluorouracil,Sorafenib,DB00544,DB00398,ACH-000277,Breast,0.0,0.2665599584579468
23886,5-Fluorouracil,Sorafenib,DB00544,DB00398,ACH-000601,Pancreas,0.0,0.2095886468887329
23887,5-Fluorouracil,Sorafenib,DB00544,DB00398,ACH-000111,Breast,0.0,0.3343105018138885
23888,5-Fluorouracil,Sorafenib,DB00544,DB00398,ACH-000349,Breast,0.0,0.3745672404766083
23889,5-Fluorouracil,Sorafenib,DB00544,DB00398,ACH-000235,Pancreas,0.0,0.2568409144878387
23890,5-Fluorouracil,Sorafenib,DB00544,DB00398,ACH-000828,Breast,0.0,0.3004332482814789
23891,5-Fluorouracil,Sorafenib,DB00544,DB00398,ACH-000138,Pancreas,0.0,0.286199003458023
23892,5-Fluorouracil,Sorafenib,DB00544,DB00398,ACH-000108,Pancreas,0.0,0.3869677484035492
23893,5-Fluorouracil,Sorafenib,DB00544,DB00398,ACH-001819,Breast,0.0,0.4119111001491546
23894,5-Fluorouracil,Sorafenib,DB00544,DB00398,ACH-000288,Breast,0.0,0.1663117557764053
23895,5-Fluorouracil,Sorafenib,DB00544,DB00398,ACH-001820,Breast,0.0,0.2895213663578033
23896,5-Fluorouracil,Sorafenib,DB00544,DB00398,ACH-000652,Pancreas,0.0,0.303723394870758
23897,5-Fluorouracil,Sorafenib,DB00544,DB00398,ACH-000212,Breast,0.0,0.2414422929286956
23898,5-Fluorouracil,Sorafenib,DB00544,DB00398,ACH-000276,Breast,0.0,0.5352664589881897
23899,5-Fluorouracil,Sorafenib,DB00544,DB00398,ACH-000248,Breast,0.0,0.4643645286560058
23900,5-Fluorouracil,Sorafenib,DB00544,DB00398,ACH-000114,Pancreas,0.0,0.2317561656236648
23901,5-Fluorouracil,Sorafenib,DB00544,DB00398,ACH-000222,Pancreas,0.0,0.3342446386814117
23902,5-Fluorouracil,Sorafenib,DB00544,DB00398,ACH-000107,Pancreas,0.0,0.3421900868415832
23903,5-Fluorouracil,Sorafenib,DB00544,DB00398,ACH-000536,Breast,0.0,0.5392866730690002
23904,5-Fluorouracil,Sorafenib,DB00544,DB00398,ACH-000930,Breast,0.0,0.3236715793609619
23905,5-Fluorouracil,Sorafenib,DB00544,DB00398,ACH-000354,Pancreas,0.0,0.1906375437974929
23906,5-Fluorouracil,Sorafenib,DB00544,DB00398,ACH-000213,Pancreas,0.0,0.2856921255588531
23907,5-Fluorouracil,Sorafenib,DB00544,DB00398,ACH-000320,Pancreas,0.0,0.3067683577537536
23908,5-Fluorouracil,Sorafenib,DB00544,DB00398,ACH-000330,Breast,0.0,0.2633231580257416
23909,5-Fluorouracil,Sorafenib,DB00544,DB00398,ACH-000178,Pancreas,0.0,0.2385832518339157
23910,Palbociclib,Sorafenib,DB09073,DB00398,ACH-000196,Breast,0.0,0.3320827186107635
23911,Palbociclib,Sorafenib,DB09073,DB00398,ACH-000857,Breast,0.0,0.4199426770210266
23912,Palbociclib,Sorafenib,DB09073,DB00398,ACH-000258,Breast,0.0,0.4525934755802154
23913,Palbociclib,Sorafenib,DB09073,DB00398,ACH-000535,Pancreas,0.0,0.2338531017303466
23914,Palbociclib,Sorafenib,DB09073,DB00398,ACH-000042,Pancreas,0.0,0.2255346477031707
23915,Palbociclib,Sorafenib,DB09073,DB00398,ACH-000019,Breast,0.0,0.2751504182815552
23916,Palbociclib,Sorafenib,DB09073,DB00398,ACH-000060,Pancreas,0.0,0.254402607679367
23917,Palbociclib,Sorafenib,DB09073,DB00398,ACH-000352,Breast,0.0,0.4470773935317993
23918,Palbociclib,Sorafenib,DB09073,DB00398,ACH-000927,Breast,0.0,0.316442996263504
23919,Palbociclib,Sorafenib,DB09073,DB00398,ACH-000243,Pancreas,0.0,0.3508627414703369
23920,Palbociclib,Sorafenib,DB09073,DB00398,ACH-000332,Pancreas,0.0,0.1850972175598144
23921,Palbociclib,Sorafenib,DB09073,DB00398,ACH-000148,Breast,0.0,0.2735675275325775
23922,Palbociclib,Sorafenib,DB09073,DB00398,ACH-000643,Breast,0.0,0.3659020364284515
23923,Palbociclib,Sorafenib,DB09073,DB00398,ACH-000155,Pancreas,0.0,0.4533206522464752
23924,Palbociclib,Sorafenib,DB09073,DB00398,ACH-000859,Breast,0.0,0.3699964880943298
23925,Palbociclib,Sorafenib,DB09073,DB00398,ACH-000117,Breast,0.0,0.3466099500656128
23926,Palbociclib,Sorafenib,DB09073,DB00398,ACH-000876,Breast,0.0,0.2423668652772903
23927,Palbociclib,Sorafenib,DB09073,DB00398,ACH-000139,Pancreas,0.0,0.2628298997879028
23928,Palbociclib,Sorafenib,DB09073,DB00398,ACH-000856,Breast,0.0,0.2808866798877716
23929,Palbociclib,Sorafenib,DB09073,DB00398,ACH-000147,Breast,0.0,0.3821669816970825
23930,Palbociclib,Sorafenib,DB09073,DB00398,ACH-000223,Breast,0.0,0.2485633641481399
23931,Palbociclib,Sorafenib,DB09073,DB00398,ACH-000281,Pancreas,0.0,0.3825969398021698
23932,Palbociclib,Sorafenib,DB09073,DB00398,ACH-000554,Breast,0.0,0.4188041090965271
23933,Palbociclib,Sorafenib,DB09073,DB00398,ACH-000270,Pancreas,0.0,0.4581957161426544
23934,Palbociclib,Sorafenib,DB09073,DB00398,ACH-000023,Pancreas,0.0,0.2179154902696609
23935,Palbociclib,Sorafenib,DB09073,DB00398,ACH-000849,Breast,0.0,0.2333391010761261
23936,Palbociclib,Sorafenib,DB09073,DB00398,ACH-000621,Breast,0.0,0.5661234855651855
23937,Palbociclib,Sorafenib,DB09073,DB00398,ACH-000910,Breast,0.0,0.5448657274246216
23938,Palbociclib,Sorafenib,DB09073,DB00398,ACH-000668,Breast,0.0,0.244774043560028
23939,Palbociclib,Sorafenib,DB09073,DB00398,ACH-000934,Breast,0.0,0.3838056027889251
23940,Palbociclib,Sorafenib,DB09073,DB00398,ACH-000759,Breast,0.0,0.4261931478977203
23941,Palbociclib,Sorafenib,DB09073,DB00398,ACH-000118,Pancreas,0.0,0.2370863705873489
23942,Palbociclib,Sorafenib,DB09073,DB00398,ACH-000699,Breast,0.0,0.4280544519424438
23943,Palbociclib,Sorafenib,DB09073,DB00398,ACH-000599,Pancreas,0.0,0.4142598211765289
23944,Palbociclib,Sorafenib,DB09073,DB00398,ACH-000783,Breast,0.0,0.4022786319255829
23945,Palbociclib,Sorafenib,DB09073,DB00398,ACH-000374,Breast,0.0,0.2272430956363678
23946,Palbociclib,Sorafenib,DB09073,DB00398,ACH-000265,Pancreas,0.0,0.2582213282585144
23947,Palbociclib,Sorafenib,DB09073,DB00398,ACH-000624,Breast,0.0,0.4318335652351379
23948,Palbociclib,Sorafenib,DB09073,DB00398,ACH-000818,Breast,0.0,0.3838545978069305
23949,Palbociclib,Sorafenib,DB09073,DB00398,ACH-000573,Breast,0.0,0.4788358807563782
23950,Palbociclib,Sorafenib,DB09073,DB00398,ACH-000711,Breast,0.0,0.3722883760929107
23951,Palbociclib,Sorafenib,DB09073,DB00398,ACH-000768,Breast,0.0,0.2681764960289001
23952,Palbociclib,Sorafenib,DB09073,DB00398,ACH-000277,Breast,0.0,0.3199982047080993
23953,Palbociclib,Sorafenib,DB09073,DB00398,ACH-000601,Pancreas,0.0,0.2467534095048904
23954,Palbociclib,Sorafenib,DB09073,DB00398,ACH-000111,Breast,0.0,0.360388845205307
23955,Palbociclib,Sorafenib,DB09073,DB00398,ACH-000349,Breast,0.0,0.412674993276596
23956,Palbociclib,Sorafenib,DB09073,DB00398,ACH-000235,Pancreas,0.0,0.1981601566076278
23957,Palbociclib,Sorafenib,DB09073,DB00398,ACH-000828,Breast,0.0,0.3870041370391845
23958,Palbociclib,Sorafenib,DB09073,DB00398,ACH-000138,Pancreas,0.0,0.19538514316082
23959,Palbociclib,Sorafenib,DB09073,DB00398,ACH-000108,Pancreas,0.0,0.3063488006591797
23960,Palbociclib,Sorafenib,DB09073,DB00398,ACH-001819,Breast,0.0,0.4575285315513611
23961,Palbociclib,Sorafenib,DB09073,DB00398,ACH-000288,Breast,0.0,0.2154829949140548
23962,Palbociclib,Sorafenib,DB09073,DB00398,ACH-001820,Breast,0.0,0.3156856298446655
23963,Palbociclib,Sorafenib,DB09073,DB00398,ACH-000652,Pancreas,0.0,0.2549412846565246
23964,Palbociclib,Sorafenib,DB09073,DB00398,ACH-000212,Breast,0.0,0.2979454100131988
23965,Palbociclib,Sorafenib,DB09073,DB00398,ACH-000276,Breast,0.0,0.4644202888011932
23966,Palbociclib,Sorafenib,DB09073,DB00398,ACH-000248,Breast,0.0,0.4593717753887176
23967,Palbociclib,Sorafenib,DB09073,DB00398,ACH-000114,Pancreas,0.0,0.2237231284379959
23968,Palbociclib,Sorafenib,DB09073,DB00398,ACH-000222,Pancreas,0.0,0.2867169976234436
23969,Palbociclib,Sorafenib,DB09073,DB00398,ACH-000107,Pancreas,0.0,0.256172239780426
23970,Palbociclib,Sorafenib,DB09073,DB00398,ACH-000536,Breast,0.0,0.4795210063457489
23971,Palbociclib,Sorafenib,DB09073,DB00398,ACH-000930,Breast,0.0,0.3486364781856537
23972,Palbociclib,Sorafenib,DB09073,DB00398,ACH-000354,Pancreas,0.0,0.1985936760902404
23973,Palbociclib,Sorafenib,DB09073,DB00398,ACH-000213,Pancreas,0.0,0.2300675809383392
23974,Palbociclib,Sorafenib,DB09073,DB00398,ACH-000320,Pancreas,0.0,0.3924311399459839
23975,Palbociclib,Sorafenib,DB09073,DB00398,ACH-000330,Breast,0.0,0.3386783599853515
23976,Palbociclib,Sorafenib,DB09073,DB00398,ACH-000178,Pancreas,0.0,0.3098684549331665
23977,Nutlin-3a (-),Sorafenib,DB04144,DB00398,ACH-000196,Breast,0.0,0.3631943166255951
23978,Nutlin-3a (-),Sorafenib,DB04144,DB00398,ACH-000857,Breast,0.0,0.4191487431526184
23979,Nutlin-3a (-),Sorafenib,DB04144,DB00398,ACH-000258,Breast,1.0,0.4494901299476623
23980,Nutlin-3a (-),Sorafenib,DB04144,DB00398,ACH-000019,Breast,0.0,0.2961854338645935
23981,Nutlin-3a (-),Sorafenib,DB04144,DB00398,ACH-000352,Breast,0.0,0.4395202994346618
23982,Nutlin-3a (-),Sorafenib,DB04144,DB00398,ACH-000927,Breast,0.0,0.3761032223701477
23983,Nutlin-3a (-),Sorafenib,DB04144,DB00398,ACH-000148,Breast,0.0,0.3109267354011535
23984,Nutlin-3a (-),Sorafenib,DB04144,DB00398,ACH-000643,Breast,0.0,0.3352675139904022
23985,Nutlin-3a (-),Sorafenib,DB04144,DB00398,ACH-000859,Breast,0.0,0.4329411089420318
23986,Nutlin-3a (-),Sorafenib,DB04144,DB00398,ACH-000117,Breast,0.0,0.3681745529174804
23987,Nutlin-3a (-),Sorafenib,DB04144,DB00398,ACH-000876,Breast,0.0,0.3374074697494507
23988,Nutlin-3a (-),Sorafenib,DB04144,DB00398,ACH-000856,Breast,0.0,0.3381761312484741
23989,Nutlin-3a (-),Sorafenib,DB04144,DB00398,ACH-000147,Breast,0.0,0.4431092739105224
23990,Nutlin-3a (-),Sorafenib,DB04144,DB00398,ACH-000223,Breast,0.0,0.2722502052783966
23991,Nutlin-3a (-),Sorafenib,DB04144,DB00398,ACH-000554,Breast,0.0,0.4333467185497284
23992,Nutlin-3a (-),Sorafenib,DB04144,DB00398,ACH-000849,Breast,0.0,0.322054922580719
23993,Nutlin-3a (-),Sorafenib,DB04144,DB00398,ACH-000621,Breast,0.0,0.4679661095142364
23994,Nutlin-3a (-),Sorafenib,DB04144,DB00398,ACH-000910,Breast,0.0,0.5193560123443604
23995,Nutlin-3a (-),Sorafenib,DB04144,DB00398,ACH-000668,Breast,0.0,0.249996542930603
23996,Nutlin-3a (-),Sorafenib,DB04144,DB00398,ACH-000934,Breast,0.0,0.39097660779953
23997,Nutlin-3a (-),Sorafenib,DB04144,DB00398,ACH-000759,Breast,0.0,0.4089232683181762
23998,Nutlin-3a (-),Sorafenib,DB04144,DB00398,ACH-000699,Breast,0.0,0.3613402545452118
