,Drug1,Drug2,Drug1_ID,Drug2_ID,DepMap_ID,Tissue,Actuals,Proba
27563,MK-1775,Doramapimod,DB11740,DB03044,ACH-000927,Breast,0,0.250669837
27564,MK-1775,Doramapimod,DB11740,DB03044,ACH-000148,Breast,0,0.29898119
27565,MK-1775,Doramapimod,DB11740,DB03044,ACH-000859,Breast,0,0.484911829
27566,MK-1775,Doramapimod,DB11740,DB03044,ACH-000117,Breast,0,0.388371825
27567,MK-1775,Doramapimod,DB11740,DB03044,ACH-000876,Breast,0,0.223965898
27568,MK-1775,Doramapimod,DB11740,DB03044,ACH-000856,Breast,0,0.289647788
27569,MK-1775,Doramapimod,DB11740,DB03044,ACH-000147,Breast,0,0.42962119
27570,MK-1775,Doramapimod,DB11740,DB03044,ACH-000223,Breast,0,0.414924234
27571,MK-1775,Doramapimod,DB11740,DB03044,ACH-000554,Breast,0,0.400853515
27572,MK-1775,Doramapimod,DB11740,DB03044,ACH-000849,Breast,0,0.276745796
27573,MK-1775,Doramapimod,DB11740,DB03044,ACH-000621,Breast,0,0.66750288
27574,MK-1775,Doramapimod,DB11740,DB03044,ACH-000910,Breast,0,0.543908417
27575,MK-1775,Doramapimod,DB11740,DB03044,ACH-000668,Breast,0,0.392152369
27576,MK-1775,Doramapimod,DB11740,DB03044,ACH-000934,Breast,0,0.346126884
27577,MK-1775,Doramapimod,DB11740,DB03044,ACH-000759,Breast,0,0.376932055
27578,MK-1775,Doramapimod,DB11740,DB03044,ACH-000902,Breast,1,0.410038799
27579,MK-1775,Doramapimod,DB11740,DB03044,ACH-000699,Breast,0,0.674051702
27580,MK-1775,Doramapimod,DB11740,DB03044,ACH-000783,Breast,0,0.436303347
27581,MK-1775,Doramapimod,DB11740,DB03044,ACH-000374,Breast,0,0.405263335
27582,MK-1775,Doramapimod,DB11740,DB03044,ACH-000624,Breast,1,0.621181726
27583,MK-1775,Doramapimod,DB11740,DB03044,ACH-000573,Breast,0,0.665561914
27584,MK-1775,Doramapimod,DB11740,DB03044,ACH-000711,Breast,0,0.344733834
27585,MK-1775,Doramapimod,DB11740,DB03044,ACH-000768,Breast,1,0.436866701
27586,MK-1775,Doramapimod,DB11740,DB03044,ACH-000277,Breast,0,0.199220255
27587,MK-1775,Doramapimod,DB11740,DB03044,ACH-000111,Breast,0,0.381841421
27588,MK-1775,Doramapimod,DB11740,DB03044,ACH-000349,Breast,1,0.349327981
27589,MK-1775,Doramapimod,DB11740,DB03044,ACH-000828,Breast,0,0.325859964
27590,MK-1775,Doramapimod,DB11740,DB03044,ACH-001819,Breast,0,0.430613309
27591,MK-1775,Doramapimod,DB11740,DB03044,ACH-000755,Breast,0,0.426130354
27592,MK-1775,Doramapimod,DB11740,DB03044,ACH-000288,Breast,1,0.271119058
27593,MK-1775,Doramapimod,DB11740,DB03044,ACH-001820,Breast,0,0.260669976
27594,MK-1775,Doramapimod,DB11740,DB03044,ACH-000212,Breast,0,0.286674351
27595,MK-1775,Doramapimod,DB11740,DB03044,ACH-000276,Breast,0,0.675427616
27596,MK-1775,Doramapimod,DB11740,DB03044,ACH-000248,Breast,0,0.606178761
27597,MK-1775,Doramapimod,DB11740,DB03044,ACH-000536,Breast,1,0.633714199
27598,MK-1775,Doramapimod,DB11740,DB03044,ACH-000930,Breast,0,0.396992236
27599,MK-1775,Doramapimod,DB11740,DB03044,ACH-000330,Breast,0,0.313756466
27600,Vorinostat,Doramapimod,DB02546,DB03044,ACH-000258,Breast,0,0.436333895
27601,Vorinostat,Doramapimod,DB02546,DB03044,ACH-000019,Breast,0,0.222660735
27602,Vorinostat,Doramapimod,DB02546,DB03044,ACH-000352,Breast,0,0.335841805
27603,Vorinostat,Doramapimod,DB02546,DB03044,ACH-000927,Breast,1,0.208843067
27604,Vorinostat,Doramapimod,DB02546,DB03044,ACH-000148,Breast,0,0.151898012
27605,Vorinostat,Doramapimod,DB02546,DB03044,ACH-000859,Breast,0,0.371586323
27606,Vorinostat,Doramapimod,DB02546,DB03044,ACH-000117,Breast,0,0.320980996
27607,Vorinostat,Doramapimod,DB02546,DB03044,ACH-000876,Breast,0,0.183966786
27608,Vorinostat,Doramapimod,DB02546,DB03044,ACH-000856,Breast,0,0.204485118
27609,Vorinostat,Doramapimod,DB02546,DB03044,ACH-000147,Breast,0,0.300868869
27610,Vorinostat,Doramapimod,DB02546,DB03044,ACH-000223,Breast,0,0.276278526
27611,Vorinostat,Doramapimod,DB02546,DB03044,ACH-000554,Breast,0,0.332275391
27612,Vorinostat,Doramapimod,DB02546,DB03044,ACH-000849,Breast,0,0.191478476
27613,Vorinostat,Doramapimod,DB02546,DB03044,ACH-000621,Breast,0,0.485091627
27614,Vorinostat,Doramapimod,DB02546,DB03044,ACH-000910,Breast,0,0.43473354
27615,Vorinostat,Doramapimod,DB02546,DB03044,ACH-000668,Breast,0,0.258838534
27616,Vorinostat,Doramapimod,DB02546,DB03044,ACH-000934,Breast,0,0.269177943
27617,Vorinostat,Doramapimod,DB02546,DB03044,ACH-000759,Breast,0,0.389823377
27618,Vorinostat,Doramapimod,DB02546,DB03044,ACH-000902,Breast,1,0.354158163
27619,Vorinostat,Doramapimod,DB02546,DB03044,ACH-000699,Breast,0,0.472206354
27620,Vorinostat,Doramapimod,DB02546,DB03044,ACH-000783,Breast,0,0.293400586
27621,Vorinostat,Doramapimod,DB02546,DB03044,ACH-000374,Breast,0,0.255608052
27622,Vorinostat,Doramapimod,DB02546,DB03044,ACH-000624,Breast,0,0.45165801
27623,Vorinostat,Doramapimod,DB02546,DB03044,ACH-000573,Breast,0,0.44809103
27624,Vorinostat,Doramapimod,DB02546,DB03044,ACH-000711,Breast,0,0.301311284
27625,Vorinostat,Doramapimod,DB02546,DB03044,ACH-000768,Breast,0,0.254368007
27626,Vorinostat,Doramapimod,DB02546,DB03044,ACH-000277,Breast,0,0.232166097
27627,Vorinostat,Doramapimod,DB02546,DB03044,ACH-000111,Breast,0,0.28003332
27628,Vorinostat,Doramapimod,DB02546,DB03044,ACH-000349,Breast,1,0.367647469
27629,Vorinostat,Doramapimod,DB02546,DB03044,ACH-000828,Breast,0,0.300487518
27630,Vorinostat,Doramapimod,DB02546,DB03044,ACH-001819,Breast,1,0.367919087
27631,Vorinostat,Doramapimod,DB02546,DB03044,ACH-000755,Breast,0,0.385199249
27632,Vorinostat,Doramapimod,DB02546,DB03044,ACH-000288,Breast,0,0.150212958
27633,Vorinostat,Doramapimod,DB02546,DB03044,ACH-001820,Breast,0,0.24486573
27634,Vorinostat,Doramapimod,DB02546,DB03044,ACH-000212,Breast,0,0.208185747
27635,Vorinostat,Doramapimod,DB02546,DB03044,ACH-000276,Breast,0,0.518606067
27636,Vorinostat,Doramapimod,DB02546,DB03044,ACH-000248,Breast,0,0.45943743
27637,Vorinostat,Doramapimod,DB02546,DB03044,ACH-000536,Breast,0,0.50026685
27638,Vorinostat,Doramapimod,DB02546,DB03044,ACH-000930,Breast,0,0.281444281
27639,Vorinostat,Doramapimod,DB02546,DB03044,ACH-000330,Breast,0,0.244753957
27640,Gemcitabine,Doramapimod,DB00441,DB03044,ACH-000258,Breast,0,0.36194855
27641,Gemcitabine,Doramapimod,DB00441,DB03044,ACH-000019,Breast,0,0.138752356
27642,Gemcitabine,Doramapimod,DB00441,DB03044,ACH-000352,Breast,0,0.224595308
27643,Gemcitabine,Doramapimod,DB00441,DB03044,ACH-000927,Breast,0,0.109594308
27644,Gemcitabine,Doramapimod,DB00441,DB03044,ACH-000148,Breast,0,0.094550274
27645,Gemcitabine,Doramapimod,DB00441,DB03044,ACH-000859,Breast,0,0.273031741
27646,Gemcitabine,Doramapimod,DB00441,DB03044,ACH-000117,Breast,0,0.226801425
27647,Gemcitabine,Doramapimod,DB00441,DB03044,ACH-000876,Breast,0,0.156092703
27648,Gemcitabine,Doramapimod,DB00441,DB03044,ACH-000856,Breast,1,0.138510153
27649,Gemcitabine,Doramapimod,DB00441,DB03044,ACH-000147,Breast,0,0.203162283
27650,Gemcitabine,Doramapimod,DB00441,DB03044,ACH-000223,Breast,0,0.2085682
27651,Gemcitabine,Doramapimod,DB00441,DB03044,ACH-000554,Breast,0,0.195022583
27652,Gemcitabine,Doramapimod,DB00441,DB03044,ACH-000849,Breast,0,0.125103354
27653,Gemcitabine,Doramapimod,DB00441,DB03044,ACH-000621,Breast,0,0.349169284
27654,Gemcitabine,Doramapimod,DB00441,DB03044,ACH-000910,Breast,0,0.355237126
27655,Gemcitabine,Doramapimod,DB00441,DB03044,ACH-000668,Breast,0,0.182199776
27656,Gemcitabine,Doramapimod,DB00441,DB03044,ACH-000934,Breast,0,0.175297782
27657,Gemcitabine,Doramapimod,DB00441,DB03044,ACH-000759,Breast,0,0.280535817
27658,Gemcitabine,Doramapimod,DB00441,DB03044,ACH-000902,Breast,0,0.175064564
27659,Gemcitabine,Doramapimod,DB00441,DB03044,ACH-000699,Breast,0,0.34852317
27660,Gemcitabine,Doramapimod,DB00441,DB03044,ACH-000783,Breast,0,0.176656917
27661,Gemcitabine,Doramapimod,DB00441,DB03044,ACH-000374,Breast,0,0.165202722
27662,Gemcitabine,Doramapimod,DB00441,DB03044,ACH-000624,Breast,1,0.300583899
27663,Gemcitabine,Doramapimod,DB00441,DB03044,ACH-000573,Breast,0,0.249526501
27664,Gemcitabine,Doramapimod,DB00441,DB03044,ACH-000711,Breast,0,0.200094536
27665,Gemcitabine,Doramapimod,DB00441,DB03044,ACH-000768,Breast,1,0.174652979
27666,Gemcitabine,Doramapimod,DB00441,DB03044,ACH-000277,Breast,0,0.137071565
27667,Gemcitabine,Doramapimod,DB00441,DB03044,ACH-000111,Breast,0,0.177823201
27668,Gemcitabine,Doramapimod,DB00441,DB03044,ACH-000349,Breast,0,0.27344048
27669,Gemcitabine,Doramapimod,DB00441,DB03044,ACH-000828,Breast,0,0.189259142
27670,Gemcitabine,Doramapimod,DB00441,DB03044,ACH-001819,Breast,0,0.233981729
27671,Gemcitabine,Doramapimod,DB00441,DB03044,ACH-000755,Breast,0,0.26260981
27672,Gemcitabine,Doramapimod,DB00441,DB03044,ACH-000288,Breast,0,0.097142786
27673,Gemcitabine,Doramapimod,DB00441,DB03044,ACH-001820,Breast,0,0.150165245
27674,Gemcitabine,Doramapimod,DB00441,DB03044,ACH-000212,Breast,0,0.142176911
27675,Gemcitabine,Doramapimod,DB00441,DB03044,ACH-000276,Breast,0,0.41174227
27676,Gemcitabine,Doramapimod,DB00441,DB03044,ACH-000248,Breast,1,0.376436323
27677,Gemcitabine,Doramapimod,DB00441,DB03044,ACH-000536,Breast,0,0.393929482
27678,Gemcitabine,Doramapimod,DB00441,DB03044,ACH-000930,Breast,0,0.22097221
27679,Gemcitabine,Doramapimod,DB00441,DB03044,ACH-000330,Breast,0,0.196331918
27680,Bortezomib,Doramapimod,DB00188,DB03044,ACH-000258,Breast,0,0.363690913
27681,Bortezomib,Doramapimod,DB00188,DB03044,ACH-000019,Breast,0,0.171797782
27682,Bortezomib,Doramapimod,DB00188,DB03044,ACH-000352,Breast,0,0.239945441
27683,Bortezomib,Doramapimod,DB00188,DB03044,ACH-000927,Breast,0,0.129919037
27684,Bortezomib,Doramapimod,DB00188,DB03044,ACH-000148,Breast,0,0.124192744
27685,Bortezomib,Doramapimod,DB00188,DB03044,ACH-000859,Breast,0,0.202644572
27686,Bortezomib,Doramapimod,DB00188,DB03044,ACH-000117,Breast,0,0.264852583
27687,Bortezomib,Doramapimod,DB00188,DB03044,ACH-000876,Breast,0,0.196417257
27688,Bortezomib,Doramapimod,DB00188,DB03044,ACH-000856,Breast,0,0.189162374
27689,Bortezomib,Doramapimod,DB00188,DB03044,ACH-000147,Breast,0,0.214145482
27690,Bortezomib,Doramapimod,DB00188,DB03044,ACH-000223,Breast,0,0.193089798
27691,Bortezomib,Doramapimod,DB00188,DB03044,ACH-000554,Breast,0,0.15421778
27692,Bortezomib,Doramapimod,DB00188,DB03044,ACH-000849,Breast,0,0.125975356
27693,Bortezomib,Doramapimod,DB00188,DB03044,ACH-000621,Breast,0,0.260606885
27694,Bortezomib,Doramapimod,DB00188,DB03044,ACH-000910,Breast,0,0.33183074
27695,Bortezomib,Doramapimod,DB00188,DB03044,ACH-000668,Breast,0,0.134410292
27696,Bortezomib,Doramapimod,DB00188,DB03044,ACH-000934,Breast,0,0.183060884
27697,Bortezomib,Doramapimod,DB00188,DB03044,ACH-000759,Breast,1,0.287621498
27698,Bortezomib,Doramapimod,DB00188,DB03044,ACH-000902,Breast,0,0.153780773
27699,Bortezomib,Doramapimod,DB00188,DB03044,ACH-000699,Breast,0,0.287493974
27700,Bortezomib,Doramapimod,DB00188,DB03044,ACH-000783,Breast,0,0.23113738
27701,Bortezomib,Doramapimod,DB00188,DB03044,ACH-000374,Breast,0,0.158785641
27702,Bortezomib,Doramapimod,DB00188,DB03044,ACH-000624,Breast,0,0.260253578
27703,Bortezomib,Doramapimod,DB00188,DB03044,ACH-000573,Breast,0,0.165581614
27704,Bortezomib,Doramapimod,DB00188,DB03044,ACH-000711,Breast,0,0.185458422
27705,Bortezomib,Doramapimod,DB00188,DB03044,ACH-000768,Breast,0,0.166797385
27706,Bortezomib,Doramapimod,DB00188,DB03044,ACH-000277,Breast,0,0.193355307
27707,Bortezomib,Doramapimod,DB00188,DB03044,ACH-000111,Breast,0,0.149399474
27708,Bortezomib,Doramapimod,DB00188,DB03044,ACH-000349,Breast,0,0.328602135
27709,Bortezomib,Doramapimod,DB00188,DB03044,ACH-000828,Breast,0,0.243777499
27710,Bortezomib,Doramapimod,DB00188,DB03044,ACH-001819,Breast,0,0.225720674
27711,Bortezomib,Doramapimod,DB00188,DB03044,ACH-000755,Breast,0,0.232481301
27712,Bortezomib,Doramapimod,DB00188,DB03044,ACH-000288,Breast,0,0.11552503
27713,Bortezomib,Doramapimod,DB00188,DB03044,ACH-001820,Breast,0,0.164382726
27714,Bortezomib,Doramapimod,DB00188,DB03044,ACH-000212,Breast,0,0.159102499
27715,Bortezomib,Doramapimod,DB00188,DB03044,ACH-000276,Breast,0,0.348242491
27716,Bortezomib,Doramapimod,DB00188,DB03044,ACH-000248,Breast,0,0.319853812
27717,Bortezomib,Doramapimod,DB00188,DB03044,ACH-000536,Breast,0,0.348176271
27718,Bortezomib,Doramapimod,DB00188,DB03044,ACH-000930,Breast,1,0.26272127
27719,Bortezomib,Doramapimod,DB00188,DB03044,ACH-000330,Breast,0,0.228498563
27720,Docetaxel,Doramapimod,DB01248,DB03044,ACH-000258,Breast,0,0.473488927
27721,Docetaxel,Doramapimod,DB01248,DB03044,ACH-000019,Breast,0,0.352233142
27722,Docetaxel,Doramapimod,DB01248,DB03044,ACH-000352,Breast,0,0.369750559
27723,Docetaxel,Doramapimod,DB01248,DB03044,ACH-000927,Breast,0,0.334408164
27724,Docetaxel,Doramapimod,DB01248,DB03044,ACH-000148,Breast,0,0.264443338
27725,Docetaxel,Doramapimod,DB01248,DB03044,ACH-000859,Breast,0,0.45900026
27726,Docetaxel,Doramapimod,DB01248,DB03044,ACH-000117,Breast,0,0.385193348
27727,Docetaxel,Doramapimod,DB01248,DB03044,ACH-000876,Breast,0,0.197346613
27728,Docetaxel,Doramapimod,DB01248,DB03044,ACH-000856,Breast,0,0.322690606
27729,Docetaxel,Doramapimod,DB01248,DB03044,ACH-000147,Breast,0,0.405810118
27730,Docetaxel,Doramapimod,DB01248,DB03044,ACH-000223,Breast,0,0.366970509
27731,Docetaxel,Doramapimod,DB01248,DB03044,ACH-000554,Breast,0,0.401529968
27732,Docetaxel,Doramapimod,DB01248,DB03044,ACH-000849,Breast,0,0.339443177
27733,Docetaxel,Doramapimod,DB01248,DB03044,ACH-000621,Breast,0,0.544593811
27734,Docetaxel,Doramapimod,DB01248,DB03044,ACH-000910,Breast,0,0.481894433
27735,Docetaxel,Doramapimod,DB01248,DB03044,ACH-000668,Breast,0,0.432857424
27736,Docetaxel,Doramapimod,DB01248,DB03044,ACH-000934,Breast,0,0.369869798
27737,Docetaxel,Doramapimod,DB01248,DB03044,ACH-000759,Breast,0,0.385602564
27738,Docetaxel,Doramapimod,DB01248,DB03044,ACH-000902,Breast,0,0.449714243
27739,Docetaxel,Doramapimod,DB01248,DB03044,ACH-000699,Breast,0,0.494755536
27740,Docetaxel,Doramapimod,DB01248,DB03044,ACH-000783,Breast,0,0.375510812
27741,Docetaxel,Doramapimod,DB01248,DB03044,ACH-000374,Breast,0,0.411450773
27742,Docetaxel,Doramapimod,DB01248,DB03044,ACH-000624,Breast,0,0.474440128
27743,Docetaxel,Doramapimod,DB01248,DB03044,ACH-000573,Breast,0,0.509590566
27744,Docetaxel,Doramapimod,DB01248,DB03044,ACH-000711,Breast,0,0.415488362
27745,Docetaxel,Doramapimod,DB01248,DB03044,ACH-000768,Breast,0,0.376042038
27746,Docetaxel,Doramapimod,DB01248,DB03044,ACH-000277,Breast,0,0.282752395
27747,Docetaxel,Doramapimod,DB01248,DB03044,ACH-000111,Breast,0,0.46201396
27748,Docetaxel,Doramapimod,DB01248,DB03044,ACH-000349,Breast,0,0.364607543
27749,Docetaxel,Doramapimod,DB01248,DB03044,ACH-000828,Breast,0,0.315828919
27750,Docetaxel,Doramapimod,DB01248,DB03044,ACH-001819,Breast,0,0.447619885
27751,Docetaxel,Doramapimod,DB01248,DB03044,ACH-000755,Breast,0,0.420584142
27752,Docetaxel,Doramapimod,DB01248,DB03044,ACH-000288,Breast,0,0.317011774
27753,Docetaxel,Doramapimod,DB01248,DB03044,ACH-001820,Breast,0,0.34123221
27754,Docetaxel,Doramapimod,DB01248,DB03044,ACH-000212,Breast,0,0.338160396
27755,Docetaxel,Doramapimod,DB01248,DB03044,ACH-000276,Breast,0,0.528572261
27756,Docetaxel,Doramapimod,DB01248,DB03044,ACH-000248,Breast,1,0.410455465
27757,Docetaxel,Doramapimod,DB01248,DB03044,ACH-000536,Breast,0,0.565591693
27758,Docetaxel,Doramapimod,DB01248,DB03044,ACH-000930,Breast,0,0.455017596
27759,Docetaxel,Doramapimod,DB01248,DB03044,ACH-000330,Breast,0,0.244315192
27760,Luminespib,Doramapimod,DB06961,DB03044,ACH-000258,Breast,0,0.463370323
27761,Luminespib,Doramapimod,DB06961,DB03044,ACH-000019,Breast,0,0.251931399
27762,Luminespib,Doramapimod,DB06961,DB03044,ACH-000352,Breast,0,0.337917089
27763,Luminespib,Doramapimod,DB06961,DB03044,ACH-000927,Breast,0,0.223432153
27764,Luminespib,Doramapimod,DB06961,DB03044,ACH-000148,Breast,0,0.163572401
27765,Luminespib,Doramapimod,DB06961,DB03044,ACH-000859,Breast,0,0.402850986
27766,Luminespib,Doramapimod,DB06961,DB03044,ACH-000117,Breast,0,0.338956505
27767,Luminespib,Doramapimod,DB06961,DB03044,ACH-000876,Breast,0,0.168066218
27768,Luminespib,Doramapimod,DB06961,DB03044,ACH-000856,Breast,0,0.224459305
27769,Luminespib,Doramapimod,DB06961,DB03044,ACH-000147,Breast,0,0.32741192
27770,Luminespib,Doramapimod,DB06961,DB03044,ACH-000223,Breast,0,0.318689704
27771,Luminespib,Doramapimod,DB06961,DB03044,ACH-000554,Breast,0,0.351534635
27772,Luminespib,Doramapimod,DB06961,DB03044,ACH-000849,Breast,0,0.218583897
27773,Luminespib,Doramapimod,DB06961,DB03044,ACH-000621,Breast,0,0.570101857
27774,Luminespib,Doramapimod,DB06961,DB03044,ACH-000910,Breast,0,0.471361727
27775,Luminespib,Doramapimod,DB06961,DB03044,ACH-000668,Breast,0,0.307632655
27776,Luminespib,Doramapimod,DB06961,DB03044,ACH-000934,Breast,0,0.300393134
27777,Luminespib,Doramapimod,DB06961,DB03044,ACH-000759,Breast,0,0.37784785
27778,Luminespib,Doramapimod,DB06961,DB03044,ACH-000902,Breast,0,0.363675892
27779,Luminespib,Doramapimod,DB06961,DB03044,ACH-000699,Breast,0,0.512342274
27780,Luminespib,Doramapimod,DB06961,DB03044,ACH-000783,Breast,0,0.32753396
27781,Luminespib,Doramapimod,DB06961,DB03044,ACH-000374,Breast,0,0.311018437
27782,Luminespib,Doramapimod,DB06961,DB03044,ACH-000624,Breast,0,0.517805338
27783,Luminespib,Doramapimod,DB06961,DB03044,ACH-000573,Breast,0,0.505258262
27784,Luminespib,Doramapimod,DB06961,DB03044,ACH-000711,Breast,0,0.316189051
27785,Luminespib,Doramapimod,DB06961,DB03044,ACH-000768,Breast,0,0.273945689
27786,Luminespib,Doramapimod,DB06961,DB03044,ACH-000277,Breast,0,0.226555258
27787,Luminespib,Doramapimod,DB06961,DB03044,ACH-000111,Breast,0,0.324715585
27788,Luminespib,Doramapimod,DB06961,DB03044,ACH-000349,Breast,0,0.366463125
27789,Luminespib,Doramapimod,DB06961,DB03044,ACH-000828,Breast,0,0.293235332
27790,Luminespib,Doramapimod,DB06961,DB03044,ACH-001819,Breast,0,0.390262753
27791,Luminespib,Doramapimod,DB06961,DB03044,ACH-000755,Breast,0,0.393566161
27792,Luminespib,Doramapimod,DB06961,DB03044,ACH-000288,Breast,0,0.172732055
27793,Luminespib,Doramapimod,DB06961,DB03044,ACH-001820,Breast,0,0.236442178
27794,Luminespib,Doramapimod,DB06961,DB03044,ACH-000212,Breast,0,0.232582211
27795,Luminespib,Doramapimod,DB06961,DB03044,ACH-000276,Breast,0,0.575434983
27796,Luminespib,Doramapimod,DB06961,DB03044,ACH-000248,Breast,0,0.490636587
27797,Luminespib,Doramapimod,DB06961,DB03044,ACH-000536,Breast,0,0.556445539
27798,Luminespib,Doramapimod,DB06961,DB03044,ACH-000930,Breast,0,0.312113345
27799,Luminespib,Doramapimod,DB06961,DB03044,ACH-000330,Breast,0,0.253692687
27800,Axitinib,Doramapimod,DB06626,DB03044,ACH-000258,Breast,0,0.517536044
27801,Axitinib,Doramapimod,DB06626,DB03044,ACH-000019,Breast,1,0.297900468
27802,Axitinib,Doramapimod,DB06626,DB03044,ACH-000352,Breast,0,0.401320696
27803,Axitinib,Doramapimod,DB06626,DB03044,ACH-000927,Breast,0,0.197702587
27804,Axitinib,Doramapimod,DB06626,DB03044,ACH-000148,Breast,0,0.267444819
27805,Axitinib,Doramapimod,DB06626,DB03044,ACH-000859,Breast,0,0.228246033
27806,Axitinib,Doramapimod,DB06626,DB03044,ACH-000117,Breast,0,0.356181592
27807,Axitinib,Doramapimod,DB06626,DB03044,ACH-000876,Breast,0,0.321250409
27808,Axitinib,Doramapimod,DB06626,DB03044,ACH-000856,Breast,0,0.316757739
27809,Axitinib,Doramapimod,DB06626,DB03044,ACH-000147,Breast,0,0.469523966
27810,Axitinib,Doramapimod,DB06626,DB03044,ACH-000223,Breast,0,0.223744616
27811,Axitinib,Doramapimod,DB06626,DB03044,ACH-000554,Breast,0,0.244472861
27812,Axitinib,Doramapimod,DB06626,DB03044,ACH-000849,Breast,0,0.263217419
27813,Axitinib,Doramapimod,DB06626,DB03044,ACH-000621,Breast,0,0.32958594
27814,Axitinib,Doramapimod,DB06626,DB03044,ACH-000910,Breast,0,0.351721764
27815,Axitinib,Doramapimod,DB06626,DB03044,ACH-000668,Breast,0,0.1352368
27816,Axitinib,Doramapimod,DB06626,DB03044,ACH-000934,Breast,0,0.251784027
27817,Axitinib,Doramapimod,DB06626,DB03044,ACH-000759,Breast,0,0.375314802
27818,Axitinib,Doramapimod,DB06626,DB03044,ACH-000902,Breast,0,0.282313704
27819,Axitinib,Doramapimod,DB06626,DB03044,ACH-000699,Breast,0,0.259699732
27820,Axitinib,Doramapimod,DB06626,DB03044,ACH-000783,Breast,0,0.463258564
27821,Axitinib,Doramapimod,DB06626,DB03044,ACH-000374,Breast,0,0.154864773
27822,Axitinib,Doramapimod,DB06626,DB03044,ACH-000624,Breast,0,0.38855505
27823,Axitinib,Doramapimod,DB06626,DB03044,ACH-000573,Breast,0,0.157966569
27824,Axitinib,Doramapimod,DB06626,DB03044,ACH-000711,Breast,0,0.291912824
27825,Axitinib,Doramapimod,DB06626,DB03044,ACH-000768,Breast,0,0.240641788
27826,Axitinib,Doramapimod,DB06626,DB03044,ACH-000277,Breast,0,0.298131436
27827,Axitinib,Doramapimod,DB06626,DB03044,ACH-000111,Breast,0,0.210653782
27828,Axitinib,Doramapimod,DB06626,DB03044,ACH-000349,Breast,0,0.422354013
27829,Axitinib,Doramapimod,DB06626,DB03044,ACH-000828,Breast,0,0.382668138
27830,Axitinib,Doramapimod,DB06626,DB03044,ACH-001819,Breast,0,0.355397999
27831,Axitinib,Doramapimod,DB06626,DB03044,ACH-000755,Breast,0,0.329065889
27832,Axitinib,Doramapimod,DB06626,DB03044,ACH-000288,Breast,0,0.2139934
27833,Axitinib,Doramapimod,DB06626,DB03044,ACH-001820,Breast,0,0.207654595
27834,Axitinib,Doramapimod,DB06626,DB03044,ACH-000212,Breast,0,0.309092104
27835,Axitinib,Doramapimod,DB06626,DB03044,ACH-000276,Breast,0,0.461933911
27836,Axitinib,Doramapimod,DB06626,DB03044,ACH-000248,Breast,0,0.445432991
27837,Axitinib,Doramapimod,DB06626,DB03044,ACH-000536,Breast,0,0.518351257
27838,Axitinib,Doramapimod,DB06626,DB03044,ACH-000930,Breast,0,0.361408204
27839,Axitinib,Doramapimod,DB06626,DB03044,ACH-000330,Breast,0,0.345632404
27840,Lapatinib,Doramapimod,DB01259,DB03044,ACH-000258,Breast,1,0.507083893
27841,Lapatinib,Doramapimod,DB01259,DB03044,ACH-000019,Breast,0,0.223813474
