"","Drug2","Drug1","Drug2_ID","Drug1_ID","DepMap_ID","Tissue","Loewe.score","Actuals","Proba"
"29067","Lapatinib","CABAZITAXEL","DB01259","DB06772","ACH-000463","lung",-5.17710829061497,0,0.382437348365784
"29068","Lapatinib","CABAZITAXEL","DB01259","DB06772","ACH-000811","ovary",-5.0664429606877,0,0.320665597915649
"29069","Lapatinib","CABAZITAXEL","DB01259","DB06772","ACH-000288","breast",-23.8845296379764,0,0.370772451162338
"29070","Lapatinib","CABAZITAXEL","DB01259","DB06772","ACH-000376","brain",-29.8402243647637,0,0.344356656074524
"29071","Lapatinib","CABAZITAXEL","DB01259","DB06772","ACH-000425","skin",-24.3893489512235,0,0.355305373668671
"29072","Lapatinib","CABAZITAXEL","DB01259","DB06772","ACH-000651","large_intestine",-9.63678775199045,0,0.235747188329697
"29073","Lapatinib","CABAZITAXEL","DB01259","DB06772","ACH-000615","skin",-11.9865153842028,0,0.359467804431915
"29074","Lapatinib","CABAZITAXEL","DB01259","DB06772","ACH-000681","lung",-5.34237490469262,0,0.315603375434875
"29075","Lapatinib","CABAZITAXEL","DB01259","DB06772","ACH-000433","kidney",0.378575670570206,1,0.357832044363022
"29076","carmustine","CABAZITAXEL","DB00262","DB06772","ACH-000504","brain",-30.1984251679792,0,0.247681304812431
"29077","carmustine","CABAZITAXEL","DB00262","DB06772","ACH-000900","lung",-13.6445174930395,0,0.264373540878296
"29078","carmustine","CABAZITAXEL","DB00262","DB06772","ACH-000651","large_intestine",-5.41535839713192,0,0.18818773329258
"29079","carmustine","CABAZITAXEL","DB00262","DB06772","ACH-000615","skin",-14.1937950246375,0,0.25814750790596
"29080","carmustine","CABAZITAXEL","DB00262","DB06772","ACH-000001","ovary",-21.1765718304482,0,0.21389265358448
"29081","carmustine","CABAZITAXEL","DB00262","DB06772","ACH-001151","ovary",-23.0758891548688,0,0.244929894804955
"29082","carmustine","CABAZITAXEL","DB00262","DB06772","ACH-000367","lung",-8.0401827608078,0,0.248855248093605
"29083","carmustine","CABAZITAXEL","DB00262","DB06772","ACH-000148","breast",-14.3634099931162,0,0.256025433540344
"29084","carmustine","CABAZITAXEL","DB00262","DB06772","ACH-000768","breast",-9.27720824378239,0,0.267412900924683
"29085","carmustine","CABAZITAXEL","DB00262","DB06772","ACH-000147","breast",-19.4418040310434,0,0.328500866889954
"29086","carmustine","CABAZITAXEL","DB00262","DB06772","ACH-000019","breast",-18.6852183609365,0,0.256659477949142
"29087","carmustine","CABAZITAXEL","DB00262","DB06772","ACH-000997","large_intestine",-42.2568855490847,0,0.252709209918976
"29088","cyclophosphamide","CABAZITAXEL","DB00531","DB06772","ACH-001151","ovary",-27.4692677724864,0,0.153932005167007
"29089","cyclophosphamide","CABAZITAXEL","DB00531","DB06772","ACH-000966","ovary",-40.978643106103,0,0.159443885087967
"29090","cyclophosphamide","CABAZITAXEL","DB00531","DB06772","ACH-000825","lung",-38.4747642434831,0,0.162675186991692
"29091","cyclophosphamide","CABAZITAXEL","DB00531","DB06772","ACH-000148","breast",-32.8521873841188,0,0.197842732071876
"29092","cyclophosphamide","CABAZITAXEL","DB00531","DB06772","ACH-000147","breast",-15.9973234626975,0,0.198578894138336
"29093","cyclophosphamide","CABAZITAXEL","DB00531","DB06772","ACH-000696","ovary",-19.0215389695056,0,0.156043991446495
"29094","cyclophosphamide","CABAZITAXEL","DB00531","DB06772","ACH-000019","breast",-22.4209592306712,0,0.141652256250381
"29095","NSC-127716","CABAZITAXEL","DB01262","DB06772","ACH-001190","skin",-2.48508613843385,0,0.339865684509277
"29096","NSC-127716","CABAZITAXEL","DB01262","DB06772","ACH-000651","large_intestine",1.66595677322992,1,0.251666337251663
"29097","NSC-127716","CABAZITAXEL","DB01262","DB06772","ACH-000649","kidney",-0.153913038965149,0,0.361367851495743
"29098","NSC-127716","CABAZITAXEL","DB01262","DB06772","ACH-001151","ovary",-6.8038898022705,0,0.323800086975098
"29099","NSC-127716","CABAZITAXEL","DB01262","DB06772","ACH-000966","ovary",-8.02449026791895,0,0.374499142169952
"29100","NSC-127716","CABAZITAXEL","DB01262","DB06772","ACH-000343","lung",9.17523720150172,1,0.317194223403931
"29101","NSC-127716","CABAZITAXEL","DB01262","DB06772","ACH-000861","lung",-15.5839541398952,0,0.353075534105301
"29102","NSC-127716","CABAZITAXEL","DB01262","DB06772","ACH-000817","haematopoietic_and_lymphoid",1.92684453553186,1,0.295874893665314
"29103","NSC-127716","CABAZITAXEL","DB01262","DB06772","ACH-000768","breast",-1.35633828689595,0,0.329208552837372
"29104","NSC-127716","CABAZITAXEL","DB01262","DB06772","ACH-000849","breast",8.08772332269088,1,0.324442118406296
"29105","NSC-127716","CABAZITAXEL","DB01262","DB06772","ACH-000997","large_intestine",19.2332682432287,1,0.312542408704758
"29106","NSC733504","CABAZITAXEL","DB01590","DB06772","ACH-000900","lung",13.6586612483924,1,0.366306006908417
"29107","NSC733504","CABAZITAXEL","DB01590","DB06772","ACH-000376","brain",1.37114229310026,1,0.360282778739929
"29108","NSC733504","CABAZITAXEL","DB01590","DB06772","ACH-000273","brain",-10.8429826490398,0,0.33364874124527
"29109","NSC733504","CABAZITAXEL","DB01590","DB06772","ACH-000861","lung",10.7828072741792,1,0.35516169667244
"29110","NSC733504","CABAZITAXEL","DB01590","DB06772","ACH-000552","large_intestine",-12.6847281870278,0,0.363613814115524
"29111","NSC733504","CABAZITAXEL","DB01590","DB06772","ACH-000579","skin",-10.4670452838455,0,0.384800523519516
"29112","NSC733504","CABAZITAXEL","DB01590","DB06772","ACH-000232","brain",-2.81289175542044,0,0.381095141172409
"29113","NSC733504","CABAZITAXEL","DB01590","DB06772","ACH-000768","breast",-3.95196120322869,0,0.370621621608734
"29114","NSC733504","CABAZITAXEL","DB01590","DB06772","ACH-000428","kidney",2.74239403866868,1,0.465082734823227
"29115","5-Aminolevulinic acid hydrochloride","CABAZITAXEL","DB00855","DB06772","ACH-000900","lung",-11.8794449501744,0,0.189267218112946
"29116","5-Aminolevulinic acid hydrochloride","CABAZITAXEL","DB00855","DB06772","ACH-001190","skin",-11.9858546001446,0,0.200014844536781
"29117","5-Aminolevulinic acid hydrochloride","CABAZITAXEL","DB00855","DB06772","ACH-000971","large_intestine",-23.9047861560162,0,0.190264746546745
"29118","5-Aminolevulinic acid hydrochloride","CABAZITAXEL","DB00855","DB06772","ACH-000651","large_intestine",-42.3466738144861,0,0.167407795786858
"29119","5-Aminolevulinic acid hydrochloride","CABAZITAXEL","DB00855","DB06772","ACH-000001","ovary",-10.6909942408745,0,0.165669426321983
"29120","5-Aminolevulinic acid hydrochloride","CABAZITAXEL","DB00855","DB06772","ACH-000649","kidney",-4.03867976029886,0,0.232936605811119
"29121","5-Aminolevulinic acid hydrochloride","CABAZITAXEL","DB00855","DB06772","ACH-001151","ovary",-8.80616408706195,0,0.224828600883484
"29122","5-Aminolevulinic acid hydrochloride","CABAZITAXEL","DB00855","DB06772","ACH-000681","lung",-25.4860529977332,0,0.215574607253075
"29123","5-Aminolevulinic acid hydrochloride","CABAZITAXEL","DB00855","DB06772","ACH-000825","lung",-7.37770266630397,0,0.199181824922562
"29124","5-Aminolevulinic acid hydrochloride","CABAZITAXEL","DB00855","DB06772","ACH-000861","lung",-20.7197350186933,0,0.209943160414696
"29125","5-Aminolevulinic acid hydrochloride","CABAZITAXEL","DB00855","DB06772","ACH-000579","skin",-6.41482511413055,0,0.219696685671806
"29126","5-Aminolevulinic acid hydrochloride","CABAZITAXEL","DB00855","DB06772","ACH-000148","breast",-4.85308500744767,0,0.222844317555427
"29127","5-Aminolevulinic acid hydrochloride","CABAZITAXEL","DB00855","DB06772","ACH-000768","breast",-12.3457973786362,0,0.217384979128838
"29128","5-Aminolevulinic acid hydrochloride","CABAZITAXEL","DB00855","DB06772","ACH-000617","ovary",-34.6145274799435,0,0.208747535943985
"29129","5-Aminolevulinic acid hydrochloride","CABAZITAXEL","DB00855","DB06772","ACH-000696","ovary",-19.6018723028389,0,0.240875974297523
"29130","5-Aminolevulinic acid hydrochloride","CABAZITAXEL","DB00855","DB06772","ACH-000090","prostate",-1.97130963372587,0,0.228467047214508
"29131","ADM hydrochloride","CABAZITAXEL","DB00445","DB06772","ACH-000649","kidney",-5.41528583927886,0,0.367534905672073
"29132","ADM hydrochloride","CABAZITAXEL","DB00445","DB06772","ACH-000768","breast",-8.89440476420342,0,0.295377433300018
"29133","ADM hydrochloride","CABAZITAXEL","DB00445","DB06772","ACH-000617","ovary",-6.12578835264105,0,0.278095245361328
"29134","ADM hydrochloride","CABAZITAXEL","DB00445","DB06772","ACH-000696","ovary",-2.30688836103274,0,0.264183402061462
"29135","ADM hydrochloride","CABAZITAXEL","DB00445","DB06772","ACH-000433","kidney",-1.83277492973743,0,0.287714093923569
"29136","ADM hydrochloride","CABAZITAXEL","DB00445","DB06772","ACH-000730","skin",-5.05095641231298,0,0.289481103420258
"29137","NSC256439","CABAZITAXEL","DB01177","DB06772","ACH-000551","haematopoietic_and_lymphoid",-5.66147132086416,0,0.27705192565918
"29138","NSC256439","CABAZITAXEL","DB01177","DB06772","ACH-000817","haematopoietic_and_lymphoid",-11.7967566589409,0,0.287208557128906
"29139","NSC256439","CABAZITAXEL","DB01177","DB06772","ACH-000555","kidney",2.01104243260359,1,0.324377626180649
"29140","NSC256439","CABAZITAXEL","DB01177","DB06772","ACH-000147","breast",-10.691543379957,0,0.403779566287994
"29141","docetaxel","CABAZITAXEL","DB01248","DB06772","ACH-000900","lung",3.74059601407843,1,0.246513903141022
"29142","docetaxel","CABAZITAXEL","DB01248","DB06772","ACH-000463","lung",13.9219553119905,1,0.33008262515068
"29143","docetaxel","CABAZITAXEL","DB01248","DB06772","ACH-000811","ovary",1.92627481474183,1,0.345162838697433
"29144","docetaxel","CABAZITAXEL","DB01248","DB06772","ACH-000615","skin",-2.82112822270851,0,0.321337938308716
"29145","docetaxel","CABAZITAXEL","DB01248","DB06772","ACH-000273","brain",13.2424649790375,1,0.270833373069763
"29146","docetaxel","CABAZITAXEL","DB01248","DB06772","ACH-000966","ovary",-0.955157229973836,0,0.303610354661941
"29147","docetaxel","CABAZITAXEL","DB01248","DB06772","ACH-000730","skin",4.90242404444815,1,0.269370049238205
"29148","docetaxel","CABAZITAXEL","DB01248","DB06772","ACH-000997","large_intestine",-19.8066890147346,0,0.27302098274231
"29149","docetaxel","CABAZITAXEL","DB01248","DB06772","ACH-000090","prostate",13.2275743406054,1,0.260306626558304
"29150","Lenalidomide","CABAZITAXEL","DB00480","DB06772","ACH-000971","large_intestine",-16.7696251661705,0,0.249229669570923
"29151","Lenalidomide","CABAZITAXEL","DB00480","DB06772","ACH-000681","lung",10.4867146192926,1,0.246448993682861
"29152","Lenalidomide","CABAZITAXEL","DB00480","DB06772","ACH-000555","kidney",-11.8267948166846,0,0.224360421299934
"29153","Lenalidomide","CABAZITAXEL","DB00480","DB06772","ACH-000232","brain",-34.731591733046,0,0.256512969732284
"29154","Lenalidomide","CABAZITAXEL","DB00480","DB06772","ACH-000969","large_intestine",-2.61015393707929,0,0.255023181438446
"29155","Vismodegib","CABAZITAXEL","DB08828","DB06772","ACH-000376","brain",-11.9808801507862,0,0.326287984848022
"29156","Vismodegib","CABAZITAXEL","DB08828","DB06772","ACH-000343","lung",-25.0609513677284,0,0.319045722484589
"29157","Vismodegib","CABAZITAXEL","DB08828","DB06772","ACH-000706","lung",9.13247759013219,1,0.322526186704636
"29158","Vismodegib","CABAZITAXEL","DB08828","DB06772","ACH-000997","large_intestine",-22.8103213683188,0,0.32280969619751
"29159","Vismodegib","CABAZITAXEL","DB08828","DB06772","ACH-000969","large_intestine",-11.134556905446,0,0.32370188832283
"29160","Vismodegib","CABAZITAXEL","DB08828","DB06772","ACH-000428","kidney",-14.3958078928009,0,0.43353658914566
"29161","Vandetanib","CABAZITAXEL","DB05294","DB06772","ACH-000651","large_intestine",11.7790484945063,1,0.237365230917931
"29162","Vandetanib","CABAZITAXEL","DB05294","DB06772","ACH-000825","lung",4.62927114400529,1,0.373981535434723
"29163","Vandetanib","CABAZITAXEL","DB05294","DB06772","ACH-000861","lung",2.4497507175939,1,0.360997408628464
"29164","Vandetanib","CABAZITAXEL","DB05294","DB06772","ACH-000367","lung",4.80755426245705,1,0.366136848926544
"29165","Vandetanib","CABAZITAXEL","DB05294","DB06772","ACH-000555","kidney",-2.19279602039416,0,0.344061434268951
"29166","Vandetanib","CABAZITAXEL","DB05294","DB06772","ACH-000617","ovary",3.41153765804711,1,0.325859785079956
"29167","Vandetanib","CABAZITAXEL","DB05294","DB06772","ACH-000428","kidney",-0.664210102467757,0,0.420352309942245
"29168","5-Fluorouracil","CABAZITAXEL","DB00544","DB06772","ACH-000615","skin",9.14036432067281,1,0.431116282939911
"29169","5-Fluorouracil","CABAZITAXEL","DB00544","DB06772","ACH-000750","skin",-1.90373445708026,0,0.32327789068222
"29170","5-Fluorouracil","CABAZITAXEL","DB00544","DB06772","ACH-000148","breast",11.8447645169895,1,0.423666387796402
"29171","5-Fluorouracil","CABAZITAXEL","DB00544","DB06772","ACH-000849","breast",-1.54058442094818,0,0.562979638576508
"29172","5-Fluorouracil","CABAZITAXEL","DB00544","DB06772","ACH-000997","large_intestine",12.2798767134195,1,0.417741775512695
"29173","Vemurafenib","CABAZITAXEL","DB08881","DB06772","ACH-000463","lung",-25.94223531849,0,0.359635889530182
"29174","Vemurafenib","CABAZITAXEL","DB08881","DB06772","ACH-000971","large_intestine",-36.1543945005075,0,0.275921493768692
"29175","Vemurafenib","CABAZITAXEL","DB08881","DB06772","ACH-000273","brain",-26.5043306119947,0,0.240030631422996
"29176","Vemurafenib","CABAZITAXEL","DB08881","DB06772","ACH-000001","ovary",-40.9648763521908,0,0.214541763067245
"29177","Vemurafenib","CABAZITAXEL","DB08881","DB06772","ACH-001151","ovary",-34.2025101955741,0,0.226563230156898
"29178","Vemurafenib","CABAZITAXEL","DB08881","DB06772","ACH-000681","lung",-24.3815613810298,0,0.219332188367844
"29179","Vemurafenib","CABAZITAXEL","DB08881","DB06772","ACH-000343","lung",-53.3584021480057,0,0.205426305532455
"29180","Vemurafenib","CABAZITAXEL","DB08881","DB06772","ACH-000825","lung",-26.2535769119449,0,0.239393264055252
"29181","Vemurafenib","CABAZITAXEL","DB08881","DB06772","ACH-000861","lung",-18.9408019761307,0,0.175627037882805
"29182","Vemurafenib","CABAZITAXEL","DB08881","DB06772","ACH-000551","haematopoietic_and_lymphoid",-35.6895053141768,0,0.241185083985329
"29183","Vemurafenib","CABAZITAXEL","DB08881","DB06772","ACH-000817","haematopoietic_and_lymphoid",-33.1787837658349,0,0.242700189352035
"29184","Vemurafenib","CABAZITAXEL","DB08881","DB06772","ACH-000232","brain",-15.295948690077,0,0.206787303090095
"29185","Vemurafenib","CABAZITAXEL","DB08881","DB06772","ACH-000433","kidney",-3.73518463327067,0,0.243994012475014
"29186","Antibiotic AD 32","CABAZITAXEL","DB00385","DB06772","ACH-000288","breast",8.93522990711771,1,0.388989329338074
"29187","Antibiotic AD 32","CABAZITAXEL","DB00385","DB06772","ACH-000651","large_intestine",-25.7447487553939,0,0.257353752851486
"29188","Antibiotic AD 32","CABAZITAXEL","DB00385","DB06772","ACH-000273","brain",5.02241290910179,1,0.375072151422501
"29189","Antibiotic AD 32","CABAZITAXEL","DB00385","DB06772","ACH-000367","lung",-20.1621520397119,0,0.40625336766243
"29190","Antibiotic AD 32","CABAZITAXEL","DB00385","DB06772","ACH-000147","breast",7.03484114474748,1,0.459925055503845
"29191","Antibiotic AD 32","CABAZITAXEL","DB00385","DB06772","ACH-000969","large_intestine",-4.7777493921834,0,0.331031918525696
"29192","Ruxolitinib","CABAZITAXEL","DB08877","DB06772","ACH-001151","ovary",-26.9437720419527,0,0.347907483577728
"29193","Ruxolitinib","CABAZITAXEL","DB08877","DB06772","ACH-000552","large_intestine",-34.6408986304707,0,0.365139812231064
"29194","Ruxolitinib","CABAZITAXEL","DB08877","DB06772","ACH-000148","breast",-30.3549389318735,0,0.364878118038177
"29195","CHEMBL277800","CABAZITAXEL","DB00631","DB06772","ACH-000288","breast",-6.59815555515011,0,0.191490739583969
"29196","CHEMBL277800","CABAZITAXEL","DB00631","DB06772","ACH-000046","kidney",0.275020519246853,1,0.174776643514633
"29197","CHEMBL277800","CABAZITAXEL","DB00631","DB06772","ACH-000649","kidney",0.218379042284299,1,0.214380994439125
"29198","CHEMBL277800","CABAZITAXEL","DB00631","DB06772","ACH-000825","lung",7.82213291068187,1,0.198423162102699
"29199","CHEMBL277800","CABAZITAXEL","DB00631","DB06772","ACH-000232","brain",-1.47770622959497,0,0.199089422821999
"29200","CHEMBL277800","CABAZITAXEL","DB00631","DB06772","ACH-000768","breast",0.540825872259088,1,0.204960763454437
"29201","CHEMBL277800","CABAZITAXEL","DB00631","DB06772","ACH-000696","ovary",-2.39273197574576,0,0.20908759534359
"29202","CHEMBL277800","CABAZITAXEL","DB00631","DB06772","ACH-000019","breast",-0.76949792232611,0,0.223998934030533
"29203","Imatinib","CABAZITAXEL","DB00619","DB06772","ACH-000288","breast",-33.7217063034205,0,0.284264743328094
"29204","Imatinib","CABAZITAXEL","DB00619","DB06772","ACH-000651","large_intestine",-21.1404929104747,0,0.202720299363136
"29205","Imatinib","CABAZITAXEL","DB00619","DB06772","ACH-000046","kidney",-20.6612837348424,0,0.253715187311172
"29206","Imatinib","CABAZITAXEL","DB00619","DB06772","ACH-000681","lung",-26.4165613810298,0,0.243435516953468
"29207","Imatinib","CABAZITAXEL","DB00619","DB06772","ACH-000966","ovary",-21.3120016095115,0,0.261523574590683
"29208","Imatinib","CABAZITAXEL","DB00619","DB06772","ACH-000551","haematopoietic_and_lymphoid",4.86508373494964,1,0.218096792697906
"29209","Imatinib","CABAZITAXEL","DB00619","DB06772","ACH-000433","kidney",-22.6201091378648,0,0.244342267513275
"29210","Imatinib","CABAZITAXEL","DB00619","DB06772","ACH-000090","prostate",-31.3151069055032,0,0.298101305961609
"29211","Nilotinib","CABAZITAXEL","DB04868","DB06772","ACH-000811","ovary",-6.74929722583979,0,0.32334640622139
"29212","Nilotinib","CABAZITAXEL","DB04868","DB06772","ACH-000477","skin",-6.41954782396783,0,0.378142982721329
"29213","Nilotinib","CABAZITAXEL","DB04868","DB06772","ACH-000655","brain",-4.23003929388981,0,0.287922561168671
"29214","Nilotinib","CABAZITAXEL","DB04868","DB06772","ACH-000046","kidney",-16.233213159081,0,0.334392994642258
"29215","Nilotinib","CABAZITAXEL","DB04868","DB06772","ACH-000552","large_intestine",-26.2911238780444,0,0.368104577064514
"29216","Nilotinib","CABAZITAXEL","DB04868","DB06772","ACH-000579","skin",-14.2427377659308,0,0.361278146505356
"29217","Nilotinib","CABAZITAXEL","DB04868","DB06772","ACH-000232","brain",-24.6366689417507,0,0.316349923610687
"29218","Nilotinib","CABAZITAXEL","DB04868","DB06772","ACH-000617","ovary",-27.9923119375072,0,0.261652916669846
"29219","Nilotinib","CABAZITAXEL","DB04868","DB06772","ACH-000433","kidney",2.70148413271063,1,0.315009921789169
"29220","7803-88-5","CABAZITAXEL","DB01280","DB06772","ACH-000504","brain",-43.5393181923304,0,0.163569077849388
"29221","7803-88-5","CABAZITAXEL","DB01280","DB06772","ACH-000477","skin",7.29494671021337,1,0.197412565350533
"29222","7803-88-5","CABAZITAXEL","DB01280","DB06772","ACH-000376","brain",-34.1002155071081,0,0.181699141860008
