"","Drug1","Drug2","Drug1_ID","Drug2_ID","DepMap_ID","Tissue","Loewe.score","Actuals","Proba"
"29560","docetaxel","thalidomide","DB01248","DB01041","ACH-000147","breast",11.3967516132962,1,0.195715188980103
"29561","docetaxel","thalidomide","DB01248","DB01041","ACH-000849","breast",6.53897074075445,1,0.163730204105377
"29562","5-Fluoro-2'-deoxyuridine","thalidomide","DB00322","DB01041","ACH-000811","ovary",-50.3544565023563,0,0.105068787932396
"29563","ADM hydrochloride","thalidomide","DB00445","DB01041","ACH-000900","lung",-2.44963729213393,0,0.128145560622215
"29564","Retinoic acid","thalidomide","DB00523","DB01041","ACH-000900","lung",0.515252420641643,1,0.378183305263519
"29565","Dasatinib","thalidomide","DB01254","DB01041","ACH-000651","large_intestine",3.77125293875104,1,0.162753894925117
"29566","Dasatinib","thalidomide","DB01254","DB01041","ACH-000046","kidney",-50.7457595784241,0,0.175361722707748
"29567","Dasatinib","thalidomide","DB01254","DB01041","ACH-000273","brain",-41.803891699588,0,0.204339399933815
"29568","Dasatinib","thalidomide","DB01254","DB01041","ACH-001151","ovary",1.64196204402117,1,0.243559435009956
"29569","Dasatinib","thalidomide","DB01254","DB01041","ACH-000343","lung",3.88393855894091,1,0.204850450158119
"29570","Dasatinib","thalidomide","DB01254","DB01041","ACH-000551","haematopoietic_and_lymphoid",-12.225742460661,0,0.247028335928917
"29571","Dasatinib","thalidomide","DB01254","DB01041","ACH-000555","kidney",-4.21293402308243,0,0.230294048786163
"29572","Dasatinib","thalidomide","DB01254","DB01041","ACH-000696","ovary",-6.16335237168791,0,0.218747571110725
"29573","Dasatinib","thalidomide","DB01254","DB01041","ACH-000969","large_intestine",-2.92526283550997,0,0.21431377530098
"29574","Dasatinib","thalidomide","DB01254","DB01041","ACH-000428","kidney",-46.8137900445881,0,0.23373432457447
"29575","Zoledronic acid","thalidomide","DB00399","DB01041","ACH-000504","brain",-0.68910918338618,0,0.385063022375107
"29576","Romidepsin","thalidomide","DB06176","DB01041","ACH-000971","large_intestine",-53.9151140510349,0,0.0695109590888023
"29577","Romidepsin","thalidomide","DB06176","DB01041","ACH-000425","skin",-48.3799036867985,0,0.0649015009403228
"29578","Romidepsin","thalidomide","DB06176","DB01041","ACH-000655","brain",-61.244348131243,0,0.0473189875483512
"29579","Romidepsin","thalidomide","DB06176","DB01041","ACH-000649","kidney",-36.0798166821575,0,0.0602888092398643
"29580","Romidepsin","thalidomide","DB06176","DB01041","ACH-000681","lung",-53.983126688491,0,0.0389748029410839
"29581","Romidepsin","thalidomide","DB06176","DB01041","ACH-000579","skin",-49.9519382468295,0,0.0367182604968547
"29582","Sorafenib","thalidomide","DB00398","DB01041","ACH-000651","large_intestine",-22.6051102014659,0,0.244178280234337
"29583","NSC733504","thalidomide","DB01590","DB01041","ACH-000825","lung",4.02905762479027,1,0.163594260811806
"29584","NSC733504","thalidomide","DB01590","DB01041","ACH-000861","lung",-16.6341075738137,0,0.166143387556076
"29585","NSC733504","thalidomide","DB01590","DB01041","ACH-000552","large_intestine",-16.744285788707,0,0.288496762514114
"29586","NSC733504","thalidomide","DB01590","DB01041","ACH-000555","kidney",-3.30186455804324,0,0.147890284657478
"29587","NSC733504","thalidomide","DB01590","DB01041","ACH-000232","brain",0.877296558422299,1,0.146899506449699
"29588","NSC733504","thalidomide","DB01590","DB01041","ACH-000768","breast",-58.5154487234801,0,0.176429197192192
"29589","NSC733504","thalidomide","DB01590","DB01041","ACH-000147","breast",-3.71957473354066,0,0.241201385855675
"29590","NSC733504","thalidomide","DB01590","DB01041","ACH-000849","breast",-9.16557826981609,0,0.177005991339684
"29591","NSC733504","thalidomide","DB01590","DB01041","ACH-000730","skin",-1.67001061160717,0,0.187917128205299
"29592","NSC733504","thalidomide","DB01590","DB01041","ACH-000428","kidney",-0.843901615678697,0,0.190895736217499
"29593","Pazopanib hydrochloride","thalidomide","DB06589","DB01041","ACH-000966","ovary",-1.95330898598828,0,0.516763746738434
"29594","Pazopanib hydrochloride","thalidomide","DB06589","DB01041","ACH-000552","large_intestine",-0.928989096380296,0,0.208062887191772
"29595","Pazopanib hydrochloride","thalidomide","DB06589","DB01041","ACH-000817","haematopoietic_and_lymphoid",0.501212269382832,1,0.340261161327362
"29596","Pazopanib hydrochloride","thalidomide","DB06589","DB01041","ACH-000617","ovary",-0.231943670490018,0,0.530930757522583
"29597","Pazopanib hydrochloride","thalidomide","DB06589","DB01041","ACH-000849","breast",0.574056253771912,1,0.459380120038986
"29598","Pazopanib hydrochloride","thalidomide","DB06589","DB01041","ACH-000428","kidney",1.87638194965437,1,0.555883228778839
"29599","Crizotinib","thalidomide","DB08865","DB01041","ACH-000463","lung",-8.43779356636457,0,0.378625422716141
"29600","Crizotinib","thalidomide","DB08865","DB01041","ACH-001190","skin",1.01254430062562,1,0.342519551515579
"29601","Crizotinib","thalidomide","DB08865","DB01041","ACH-000477","skin",-0.318581608125451,0,0.423988997936249
"29602","Crizotinib","thalidomide","DB08865","DB01041","ACH-000376","brain",-16.9269231939986,0,0.394569993019104
"29603","Crizotinib","thalidomide","DB08865","DB01041","ACH-000651","large_intestine",-13.7438205174927,0,0.19322919845581
"29604","Crizotinib","thalidomide","DB08865","DB01041","ACH-000681","lung",-10.3803136178648,0,0.314994961023331
"29605","Crizotinib","thalidomide","DB08865","DB01041","ACH-000555","kidney",-0.918912932884922,0,0.375813454389572
"29606","Crizotinib","thalidomide","DB08865","DB01041","ACH-000232","brain",0.957734752165947,1,0.380999863147736
"29607","Crizotinib","thalidomide","DB08865","DB01041","ACH-000147","breast",6.16568700029364,1,0.421343564987183
"29608","Crizotinib","thalidomide","DB08865","DB01041","ACH-000849","breast",2.29572914695029,1,0.434015482664108
"29609","Crizotinib","thalidomide","DB08865","DB01041","ACH-000428","kidney",0.0073994611282053,1,0.43925079703331
"29610","Ruxolitinib","thalidomide","DB08877","DB01041","ACH-000811","ovary",0.489325456087181,1,0.374774515628815
"29611","Ruxolitinib","thalidomide","DB08877","DB01041","ACH-000966","ovary",0.427612529772159,1,0.411689311265945
"29612","Ruxolitinib","thalidomide","DB08877","DB01041","ACH-000861","lung",1.82771210325968,1,0.426761478185654
"29613","Ruxolitinib","thalidomide","DB08877","DB01041","ACH-000551","haematopoietic_and_lymphoid",-2.7026014665503,0,0.336360782384872
"29614","Ruxolitinib","thalidomide","DB08877","DB01041","ACH-000552","large_intestine",-2.72554465193584,0,0.225878328084946
"29615","Ruxolitinib","thalidomide","DB08877","DB01041","ACH-000579","skin",0.470781794887114,1,0.351738095283508
"29616","Ruxolitinib","thalidomide","DB08877","DB01041","ACH-000555","kidney",9.17918264590623,1,0.372969299554825
"29617","Ruxolitinib","thalidomide","DB08877","DB01041","ACH-000232","brain",1.75781278013992,1,0.375531584024429
"29618","Ruxolitinib","thalidomide","DB08877","DB01041","ACH-000768","breast",-0.937872758031419,0,0.328811585903168
"29619","Ruxolitinib","thalidomide","DB08877","DB01041","ACH-000706","lung",0.75466273009566,1,0.377199172973633
"29620","vinorelbine","thalidomide","DB00361","DB01041","ACH-000900","lung",-35.4298628572231,0,0.13475713133812
"29621","cyclophosphamide","thalidomide","DB00531","DB01041","ACH-000376","brain",-2.06940032305011,0,0.327099174261093
"29622","5-Fluorouracil","thalidomide","DB00544","DB01041","ACH-000463","lung",-20.0042539879326,0,0.304363429546356
"29623","methotrexate","thalidomide","DB00563","DB01041","ACH-000376","brain",-37.8471468541598,0,0.100578933954239
"29624","vinblastine","thalidomide","DB00570","DB01041","ACH-000651","large_intestine",-1.96008224121059,0,0.202891230583191
"29625","etoposide","thalidomide","DB00773","DB01041","ACH-000811","ovary",-7.06047329474509,0,0.074271984398365
"29626","paclitaxel","thalidomide","DB01229","DB01041","ACH-000900","lung",-37.0242283038554,0,0.170639112591743
"29627","paclitaxel","thalidomide","DB01229","DB01041","ACH-000477","skin",-10.380284099586,0,0.166551008820534
"29628","paclitaxel","thalidomide","DB01229","DB01041","ACH-000288","breast",-39.1815731259741,0,0.146180063486099
"29629","paclitaxel","thalidomide","DB01229","DB01041","ACH-000615","skin",-20.1106052729253,0,0.0689205527305603
"29630","paclitaxel","thalidomide","DB01229","DB01041","ACH-000681","lung",-31.4818241844388,0,0.134206563234329
"29631","paclitaxel","thalidomide","DB01229","DB01041","ACH-000825","lung",-17.9715586300478,0,0.184225857257843
"29632","paclitaxel","thalidomide","DB01229","DB01041","ACH-000768","breast",-16.4365466421272,0,0.173511669039726
"29633","paclitaxel","thalidomide","DB01229","DB01041","ACH-000019","breast",-21.5288364527138,0,0.104220062494278
"29634","paclitaxel","thalidomide","DB01229","DB01041","ACH-000706","lung",-7.47399420353992,0,0.247410953044891
"29635","7-Ethyl-10-hydroxycamptothecin","thalidomide","DB05482","DB01041","ACH-000463","lung",-20.6903196654642,0,0.0717606619000434
"29636","7-Ethyl-10-hydroxycamptothecin","thalidomide","DB05482","DB01041","ACH-000425","skin",-75.0221259090208,0,0.0716105327010154
"29637","7-Ethyl-10-hydroxycamptothecin","thalidomide","DB05482","DB01041","ACH-000343","lung",-22.7861690073318,0,0.0337982550263404
"29638","7-Ethyl-10-hydroxycamptothecin","thalidomide","DB05482","DB01041","ACH-000552","large_intestine",-20.5403555624808,0,0.0915337800979614
"29639","7-Ethyl-10-hydroxycamptothecin","thalidomide","DB05482","DB01041","ACH-000579","skin",-11.6377041678243,0,0.0461017973721027
"29640","7-Ethyl-10-hydroxycamptothecin","thalidomide","DB05482","DB01041","ACH-000817","haematopoietic_and_lymphoid",-35.1347038415655,0,0.0678298696875572
"29641","7-Ethyl-10-hydroxycamptothecin","thalidomide","DB05482","DB01041","ACH-000367","lung",-8.62936123298499,0,0.0547754801809787
"29642","7-Ethyl-10-hydroxycamptothecin","thalidomide","DB05482","DB01041","ACH-000555","kidney",-15.73704014414,0,0.0591063573956489
"29643","7-Ethyl-10-hydroxycamptothecin","thalidomide","DB05482","DB01041","ACH-000768","breast",-83.2577580278969,0,0.084092378616333
"29644","7-Ethyl-10-hydroxycamptothecin","thalidomide","DB05482","DB01041","ACH-000849","breast",-46.108204807979,0,0.0546448156237602
"29645","7-Ethyl-10-hydroxycamptothecin","thalidomide","DB05482","DB01041","ACH-000090","prostate",-89.1665695222222,0,0.0726452618837356
"29646","Lapatinib","thalidomide","DB01259","DB01041","ACH-000288","breast",-5.72105687772013,0,0.208613187074661
"29647","Lapatinib","thalidomide","DB01259","DB01041","ACH-000376","brain",-0.704697367192955,0,0.213766768574715
"29648","Lapatinib","thalidomide","DB01259","DB01041","ACH-000971","large_intestine",1.03097596464724,1,0.229750141501427
"29649","Lapatinib","thalidomide","DB01259","DB01041","ACH-000651","large_intestine",-2.72221300556306,0,0.148228034377098
"29650","Lapatinib","thalidomide","DB01259","DB01041","ACH-000046","kidney",-16.7892511259724,0,0.134610638022423
"29651","Lapatinib","thalidomide","DB01259","DB01041","ACH-000681","lung",-1.0719502666232,0,0.162414565682411
"29652","Lapatinib","thalidomide","DB01259","DB01041","ACH-000343","lung",-11.145921157896,0,0.193686872720718
"29653","Lapatinib","thalidomide","DB01259","DB01041","ACH-000750","skin",-6.58222720727633,0,0.186966210603714
"29654","Lapatinib","thalidomide","DB01259","DB01041","ACH-000367","lung",-3.11963914196041,0,0.193603709340095
"29655","Lapatinib","thalidomide","DB01259","DB01041","ACH-000696","ovary",-5.61809956431684,0,0.20234577357769
"29656","Lapatinib","thalidomide","DB01259","DB01041","ACH-000433","kidney",-5.50355658821687,0,0.123820774257183
"29657","Lapatinib","thalidomide","DB01259","DB01041","ACH-000706","lung",-9.5772549690291,0,0.229887172579765
"29658","Lapatinib","thalidomide","DB01259","DB01041","ACH-000090","prostate",1.22716642293176,1,0.278398185968399
"29659","Erlotinib","thalidomide","DB00530","DB01041","ACH-001190","skin",2.93165704459007,1,0.379086434841156
"29660","158798-73-3","thalidomide","DB01101","DB01041","ACH-000655","brain",-3.95941336459623,0,0.181004211306572
"29661","158798-73-3","thalidomide","DB01101","DB01041","ACH-000651","large_intestine",-7.41665875451982,0,0.159024357795715
"29662","158798-73-3","thalidomide","DB01101","DB01041","ACH-001151","ovary",-19.7287093146407,0,0.260394275188446
"29663","158798-73-3","thalidomide","DB01101","DB01041","ACH-000730","skin",-2.77508869459817,0,0.309547424316406
"29664","Bortezomib","thalidomide","DB00188","DB01041","ACH-000463","lung",-61.856880336102,0,0.272431939840317
"29665","Imatinib","thalidomide","DB00619","DB01041","ACH-000900","lung",-0.231865657078958,0,0.311043828725815
"29666","topotecan","thalidomide","DB01030","DB01041","ACH-000477","skin",-12.9729443184579,0,0.0978966429829597
"29667","Antibiotic AY 22989","thalidomide","DB00877","DB01041","ACH-000971","large_intestine",-6.08183694076115,0,0.181128904223442
"29668","Vismodegib","thalidomide","DB08828","DB01041","ACH-000649","kidney",8.99845219004149,1,0.494211286306381
"29669","Vismodegib","thalidomide","DB08828","DB01041","ACH-000825","lung",8.10126689770927,1,0.455998659133911
"29670","Vismodegib","thalidomide","DB08828","DB01041","ACH-000706","lung",0.0192417427215237,1,0.371577948331833
"29671","Vincristine sulfate","thalidomide","DB00541","DB01041","ACH-000811","ovary",-22.1121130213183,0,0.226883918046951
"29672","CHEMBL277800","thalidomide","DB00631","DB01041","ACH-000811","ovary",-12.1917302727012,0,0.198727458715439
"29673","Gefitinib","thalidomide","DB00317","DB01041","ACH-000463","lung",-7.84503283147635,0,0.285745769739151
"29674","Fludarabine","thalidomide","DB01073","DB01041","ACH-000425","skin",-1.90732082602404,0,0.356048107147217
"29675","Fludarabine","thalidomide","DB01073","DB01041","ACH-000655","brain",1.98436133295946,1,0.133555293083191
"29676","Fludarabine","thalidomide","DB01073","DB01041","ACH-000555","kidney",-7.98720099805271,0,0.208320200443268
"29677","lomustine","thalidomide","DB01206","DB01041","ACH-000681","lung",-7.40535687886853,0,0.379556626081467
"29678","lomustine","thalidomide","DB01206","DB01041","ACH-000966","ovary",1.83452035027626,1,0.397628575563431
"29679","lomustine","thalidomide","DB01206","DB01041","ACH-000343","lung",-0.595664693629664,0,0.383700966835022
"29680","lomustine","thalidomide","DB01206","DB01041","ACH-000861","lung",4.69558695675546,1,0.430350601673126
"29681","lomustine","thalidomide","DB01206","DB01041","ACH-000555","kidney",-5.48677765004603,0,0.393372386693954
"29682","lomustine","thalidomide","DB01206","DB01041","ACH-000232","brain",-1.16303496239599,0,0.391780495643616
"29683","lomustine","thalidomide","DB01206","DB01041","ACH-000617","ovary",-1.48747485240443,0,0.389306843280792
"29684","lomustine","thalidomide","DB01206","DB01041","ACH-000849","breast",-0.910543313120144,0,0.433984965085983
"29685","actinomycin D","thalidomide","DB00970","DB01041","ACH-000376","brain",-20.8036121520395,0,0.431533008813858
"29686","teniposide","thalidomide","DB00444","DB01041","ACH-000900","lung",-38.7686067714459,0,0.070212572813034
"29687","EXEMESTANE","thalidomide","DB00990","DB01041","ACH-000288","breast",2.91927927718853,1,0.311120390892029
"29688","anastrozole","thalidomide","DB01217","DB01041","ACH-000615","skin",-2.36351157557327,0,0.364385277032852
"29689","anastrozole","thalidomide","DB01217","DB01041","ACH-000649","kidney",1.50233067498324,1,0.389021456241608
"29690","anastrozole","thalidomide","DB01217","DB01041","ACH-000681","lung",-3.46600542104061,0,0.363810658454895
"29691","anastrozole","thalidomide","DB01217","DB01041","ACH-000343","lung",-5.01405857824154,0,0.361542761325836
"29692","anastrozole","thalidomide","DB01217","DB01041","ACH-000579","skin",-3.10475510499912,0,0.367006063461304
"29693","anastrozole","thalidomide","DB01217","DB01041","ACH-000817","haematopoietic_and_lymphoid",6.05953035983266,1,0.379506528377533
"29694","anastrozole","thalidomide","DB01217","DB01041","ACH-000367","lung",-3.15083825469124,0,0.376069992780685
"29695","anastrozole","thalidomide","DB01217","DB01041","ACH-000148","breast",1.4890551408014,1,0.387608170509338
"29696","anastrozole","thalidomide","DB01217","DB01041","ACH-000147","breast",-2.57908316651774,0,0.413137525320053
"29697","anastrozole","thalidomide","DB01217","DB01041","ACH-000706","lung",-1.32390418258196,0,0.375948786735535
"29698","anastrozole","thalidomide","DB01217","DB01041","ACH-000730","skin",-0.408959207110386,0,0.328901588916779
"29699","anastrozole","thalidomide","DB01217","DB01041","ACH-000090","prostate",-5.27910482209047,0,0.388214379549026
"29700","anastrozole","thalidomide","DB01217","DB01041","ACH-000969","large_intestine",-3.97163025986344,0,0.272979855537414
"29701","Antibiotic AD 32","thalidomide","DB00385","DB01041","ACH-000811","ovary",-16.1991176738174,0,0.230394154787064
"29702","Dexrazoxane","thalidomide","DB00380","DB01041","ACH-000655","brain",4.40083576995212,1,0.381524443626404
"29703","mitoxantrone","thalidomide","DB01204","DB01041","ACH-000273","brain",-22.3793702335236,0,0.0905853807926178
"29704","mitoxantrone","thalidomide","DB01204","DB01041","ACH-001151","ovary",-29.0086059424757,0,0.154833540320396
"29705","mitoxantrone","thalidomide","DB01204","DB01041","ACH-000681","lung",-33.5216614874007,0,0.0804719477891922
"29706","mitoxantrone","thalidomide","DB01204","DB01041","ACH-000817","haematopoietic_and_lymphoid",-34.4606692174517,0,0.137780681252479
"29707","mitoxantrone","thalidomide","DB01204","DB01041","ACH-000555","kidney",-28.3337121927299,0,0.105647668242455
